station_id,primary_station_id_3,primary_station_id_2,station_name,height_of_station_above_sea_level,sub_region,region,record_id,source_id
USC00473649,USC00473649-161,USC00473649-1,WI HILLSBORO,305,231,4,1,161
USC00473650,USC00473650-120,USC00473650-1,WI HILLSBORO 2SW,318,231,4,1,120
USC00473651,USC00473651-233,USC00473651-1,WI HILLSBORO 1SW,302,231,4,1,233
USC00473654,USC00473654-161,USC00473654-1,WI HILLSBORO,287,231,4,1,161
USC00473661,USC00473661-161,USC00473661-1,WI HINGHAM WWTP,233,231,4,1,161
USC00473680,USC00473680-161,USC00473680-1,WI HOFA PARK,266,231,4,1,161
USC00473698,USC00473698-161,USC00473698-1,WI HOLCOMBE,322,231,4,1,161
USC00473702,USC00473702-161,USC00473702-1,WI HOLY HILL 2 E,294,231,4,1,161
USC00473756,USC00473756-161,USC00473756-1,WI HORICON WWTP,269,231,4,1,161
USC00473780,USC00473780-162,USC00473780-1,WI HUDSON,222,231,4,1,162
USC00473800,USC00473800-161,USC00473800-1,WI HURLEY,440,231,4,1,161
USC00473820,USC00473820-161,USC00473820-1,WI HUSTISFORD WWTP,263,231,4,1,161
USC00473917,USC00473917-162,USC00473917-1,WI IRON RIVER,336,231,4,1,162
USC00473930,USC00473930-161,USC00473930-1,WI JACKSON,275,231,4,1,161
USC00473979,USC00473979-161,USC00473979-1,WI JANESVILLE,232,231,4,1,161
USC00474027,USC00474027-161,USC00474027-1,WI JIM FALLS 3NW,326,231,4,1,161
USC00474080,USC00474080-161,USC00474080-1,WI JUMP RVR 3E,386,231,4,1,161
USC00474108,USC00474108-161,USC00474108-1,WI JEFFERSON WWTP,239,231,4,1,161
USC00474110,USC00474110-162,USC00474110-1,WI JUNEAU,366,231,4,1,162
USC00474174,USC00474174-161,USC00474174-1,WI KENOSHA,183,231,4,1,161
USC00474190,USC00474190-162,USC00474190-1,WI KEWAUNEE EVAPORATION,180,231,4,1,162
USC00474195,USC00474195-161,USC00474195-1,WI KEWAUNEE,181,231,4,1,161
USC00474230,USC00474230-162,USC00474230-1,WI KNAPP,290,231,4,1,162
USC00474282,USC00474282-161,USC00474282-1,WI KNOWLTON 1 W,342,231,4,1,161
USC00474295,USC00474295-162,USC00474295-1,WI KOEPENICK,513,231,4,1,162
USC00474320,USC00474320-162,USC00474320-1,WI LAC DU FLAMBEAU,485,231,4,1,162
USC00474365,USC00474365-161,USC00474365-1,WI LA CROSSE EXP FARM,384,231,4,1,161
USC00474366,USC00474366-161,USC00474366-1,WI LA CROSSE 4NNW,201,231,4,1,161
USC00474367,USC00474367-161,USC00474367-1,WI LA CROSSE STATE UNIV,198,231,4,1,161
USC00474373,USC00474373-161,USC00474373-1,WI LA CROSSE WFO,398,231,4,1,161
USC00474375,USC00474375-161,USC00474375-1,WI LA CROSSE WB CITY,208,231,4,1,161
USC00474379,USC00474379-162,USC00474379-1,WI LA CROSSE RIVER,192,231,4,1,162
USC00474383,USC00474383-161,USC00474383-1,WI LAC VIEUX DESERT,536,231,4,1,161
USC00474391,USC00474391-161,USC00474391-1,WI LADYSMITH 3W,344,231,4,1,161
USC00474396,USC00474396-161,USC00474396-1,WI LADYSMITH WTP,357,231,4,1,161
USC00474404,USC00474404-161,USC00474404-1,WI LA FARGE,244,231,4,1,161
USC00474422,USC00474422-161,USC00474422-1,WI LA VALLE,271,231,4,1,161
USC00474424,USC00474424-161,USC00474424-1,WI LA VALLE 4 NNE,348,231,4,1,161
USC00474457,USC00474457-161,USC00474457-1,WI LAKE GENEVA WWTP,258,231,4,1,161
USC00474482,USC00474482-161,USC00474482-1,WI LAKE MILLS WWTP,247,231,4,1,161
USC00474523,USC00474523-161,USC00474523-1,WI LAKEWOOD 3 NE,365,231,4,1,161
USC00474530,USC00474530-161,USC00474530-1,WI LAKEWOOD SANITARY DIST,383,231,4,1,161
USC00474546,USC00474546-161,USC00474546-1,WI LANCASTER 4 WSW    HCN,317,231,4,1,161
USC00474555,USC00474555-161,USC00474555-1,WI LAND O LAKES,522,231,4,1,161
USC00474582,USC00474582-161,USC00474582-1,WI LAONA 6 SW,517,231,4,1,161
USC00474720,USC00474720-161,USC00474720-1,WI LILY,439,231,4,1,161
USC00474770,USC00474770-162,USC00474770-1,WI LINCOLN,247,231,4,1,162
USC00474790,USC00474790-161,USC00474790-1,WI LODI,251,231,4,1,161
USC00474829,USC00474829-161,USC00474829-1,WI LONG LAKE DAM,497,231,4,1,161
USC00474894,USC00474894-161,USC00474894-1,WI LUCK,372,231,4,1,161
USC00474937,USC00474937-161,USC00474937-1,WI LYNXVILLE DAM 9,193,231,4,1,161
USC00474953,USC00474953-161,USC00474953-1,WI MADELINE ISLAND,201,231,4,1,161
USC00474966,USC00474966-161,USC00474966-1,WI MADISON WB CITY,297,231,4,1,161
USC00475012,USC00475012-162,USC00475012-1,WI MANITOWISH WATERS,501,231,4,1,162
USC00475017,USC00475017-161,USC00475017-1,WI MANITOWOC  HCN,178,231,4,1,161
USC00475091,USC00475091-161,USC00475091-1,WI MARINETTE,180,231,4,1,161
USC00475096,USC00475096-161,USC00475096-1,WI MARKESAN,262,231,4,1,161
USC00475120,USC00475120-161,USC00475120-1,WI MARSHFIELD EXP FARM  HCN,377,231,4,1,161
USC00475148,USC00475148-161,USC00475148-1,WI MARTINTOWN 2E,287,231,4,1,161
USC00475164,USC00475164-161,USC00475164-1,WI MATHER 3 NW,298,231,4,1,161
USC00475178,USC00475178-161,USC00475178-1,WI MAUSTON 1 SE,264,231,4,1,161
USC00475189,USC00475189-161,USC00475189-1,WI MAZOMANIE WWTP,233,231,4,1,161
USC00475236,USC00475236-161,USC00475236-1,WI MEADOW VALLEY RS,305,231,4,1,161
USC00475255,USC00475255-161,USC00475255-1,WI MEDFORD  HCN,448,231,4,1,161
USC00475286,USC00475286-161,USC00475286-1,WI MELLEN 4 NE,396,231,4,1,161
USC00475298,USC00475298-161,USC00475298-1,WI MENASHA,226,231,4,1,161
USC00475315,USC00475315-162,USC00475315-1,WI MENOMONEE FALLS,257,231,4,1,162
USC00475330,USC00475330-161,USC00475330-1,WI MENOMONIE,271,231,4,1,161
USC00475335,USC00475335-161,USC00475335-1,WI MENOMONIE,238,231,4,1,161
USC00475352,USC00475352-161,USC00475352-1,WI MERCER RANGER STA,488,231,4,1,161
USC00475364,USC00475364-161,USC00475364-1,WI MERRILL,381,231,4,1,161
USC00475469,USC00475469-161,USC00475469-1,WI MILWAUKEE MARQUETTE HI,-999,231,4,1,161
USC00475471,USC00475471-120,USC00475471-1,WI MIDDLETON,293,231,4,1,120
USC00475473,USC00475473-161,USC00475473-1,WI MILTON WWTP,267,231,4,1,161
USC00475474,USC00475474-161,USC00475474-1,WI MT MARY COLLEGE    HCN,218,231,4,1,161
USC00475477,USC00475477-161,USC00475477-1,WI MILWAUKEE N SIDE,192,231,4,1,161
USC00475484,USC00475484-161,USC00475484-1,WI MILWAUKEE WB CITY,220,231,4,1,161
USC00475499,USC00475499-161,USC00475499-1,WI MILWAUKEE-TIMMERMAN A/P,224,231,4,1,161
USC00475516,USC00475516-161,USC00475516-1,WI MINOCQUA     HCN,488,231,4,1,161
USC00475524,USC00475524-161,USC00475524-1,WI MINONG RANGER STATION,329,231,4,1,161
USC00475525,USC00475525-161,USC00475525-1,WI MINONG 5 WSW,328,231,4,1,161
USC00475563,USC00475563-161,USC00475563-1,WI MONDOVI,253,231,4,1,161
USC00475573,USC00475573-161,USC00475573-1,WI MONROE WWTP,302,231,4,1,161
USC00475581,USC00475581-161,USC00475581-1,WI MONTELLO,240,231,4,1,161
USC00475674,USC00475674-161,USC00475674-1,WI MT HOREB,314,231,4,1,161
USC00475677,USC00475677-161,USC00475677-1,WI MT HOREB 1 WSW,372,231,4,1,161
USC00475718,USC00475718-161,USC00475718-1,WI MUSCODA,209,231,4,1,161
USC00475786,USC00475786-161,USC00475786-1,WI NECEDAH,281,231,4,1,161
USC00475808,USC00475808-161,USC00475808-1,WI NEILLSVILLE 3ESE   HCN,329,231,4,1,161
USC00475863,USC00475863-161,USC00475863-1,WI NEWALD 4 N,469,231,4,1,161
USC00475910,USC00475910-162,USC00475910-1,WI NEW HOLSTEIN,280,231,4,1,162
USC00475932,USC00475932-161,USC00475932-1,WI NEW LONDON     HCN,244,231,4,1,161
USC00475948,USC00475948-162,USC00475948-1,WI NEW RICHMOND,305,231,4,1,162
USC00476122,USC00476122-161,USC00476122-1,WI NORTH PELICAN,491,231,4,1,161
USC00476200,USC00476200-161,USC00476200-1,WI OCONOMOWOC WWTP,262,231,4,1,161
USC00476208,USC00476208-161,USC00476208-1,WI OCONTO 4 W     HCN,201,231,4,1,161
USC00476280,USC00476280-161,USC00476280-1,WI ONTARIO 3E,293,231,4,1,161
USC00476320,USC00476320-162,USC00476320-1,WI OSCEOLA,246,231,4,1,162
USC00476330,USC00476330-161,USC00476330-1,WI OSHKOSH  HCN,229,231,4,1,161
USC00476357,USC00476357-161,USC00476357-1,WI OWEN 1E,377,231,4,1,161
USC00476358,USC00476358-120,USC00476358-1,WI OWEN 6SSE,390,231,4,1,120
USC00476360,USC00476360-161,USC00476360-1,WI OXFORD 6N,290,231,4,1,161
USC00476380,USC00476380-161,USC00476380-1,WI PADDOCK LAKE,236,231,4,1,161
USC00476390,USC00476390-120,USC00476390-1,WI PARDEEVILLE 2 NE,247,231,4,1,120
USC00476398,USC00476398-161,USC00476398-1,WI PARK FALLS DNR HQ,465,231,4,1,161
USC00476413,USC00476413-161,USC00476413-1,WI PATTISON RANGER STAION,335,231,4,1,161
USC00476420,USC00476420-161,USC00476420-1,WI PELL LAKE,256,231,4,1,161
USC00476470,USC00476470-162,USC00476470-1,WI PEPIN,211,231,4,1,162
USC00476510,USC00476510-161,USC00476510-1,WI PESHTIGO,183,231,4,1,161
USC00476518,USC00476518-161,USC00476518-1,WI PHELPS,543,231,4,1,161
USC00476523,USC00476523-162,USC00476523-1,WI PHILLIPS 5 SSE,454,231,4,1,162
USC00476594,USC00476594-161,USC00476594-1,WI PINE RIVER 3 NE,275,231,4,1,161
USC00476622,USC00476622-161,USC00476622-1,WI PITTSVILLE,314,231,4,1,161
USC00476646,USC00476646-161,USC00476646-1,WI PLATTEVILLE,302,231,4,1,161
USC00476667,USC00476667-162,USC00476667-1,WI PLUM ISLAND,179,231,4,1,162
USC00476678,USC00476678-161,USC00476678-1,WI PLYMOUTH WWTP,252,231,4,1,161
USC00476718,USC00476718-161,USC00476718-1,WI PORTAGE WWTP     HCN,239,231,4,1,161
USC00476750,USC00476750-162,USC00476750-1,WI PORT EDWARDS,295,231,4,1,162
USC00476764,USC00476764-161,USC00476764-1,WI PORT WASHINGTON,181,231,4,1,161
USC00476772,USC00476772-161,USC00476772-1,WI PORT WING,198,231,4,1,161
USC00476796,USC00476796-161,USC00476796-1,WI POYNETTE 7 WNW,244,231,4,1,161
USC00476827,USC00476827-161,USC00476827-1,WI PRAIRIE DU CHIEN   HCN,201,231,4,1,161
USC00476838,USC00476838-161,USC00476838-1,WI PRAIRIE DU SAC 2 N,238,231,4,1,161
USC00476854,USC00476854-161,USC00476854-1,WI PRENTICE,476,231,4,1,161
USC00476859,USC00476859-161,USC00476859-1,WI PRENTICE #2,469,231,4,1,161
USC00476874,USC00476874-161,USC00476874-1,WI PULASKI WWTP,241,231,4,1,161
USC00476922,USC00476922-161,USC00476922-1,WI RACINE   HCN,181,231,4,1,161
USC00476939,USC00476939-161,USC00476939-1,WI RAINBOW RSVR TOMAHAWK,488,231,4,1,161
USC00476970,USC00476970-162,USC00476970-1,WI RAYMOND,-999,231,4,1,162
USC00477015,USC00477015-161,USC00477015-1,WI READSTOWN,226,231,4,1,161
USC00477016,USC00477016-120,USC00477016-1,WI READSTOWN 4NE,232,231,4,1,120
USC00477052,USC00477052-161,USC00477052-1,WI REEDSBURG,282,231,4,1,161
USC00477092,USC00477092-161,USC00477092-1,WI REST LAKE,491,231,4,1,161
USC00477113,USC00477113-161,USC00477113-1,WI RHINELANDER,479,231,4,1,161
USC00477115,USC00477115-161,USC00477115-1,WI RHINELANDER 4NE,483,231,4,1,161
USC00477118,USC00477118-161,USC00477118-1,WI RHINELANDER WJFW TV-12,490,231,4,1,161
USC00477121,USC00477121-161,USC00477121-1,WI RIB FALLS,393,231,4,1,161
USC00477132,USC00477132-161,USC00477132-1,WI RICE LAKE,336,231,4,1,161
USC00477140,USC00477140-161,USC00477140-1,WI RICE RESERVOIR-TOMAHAWK,445,231,4,1,161
USC00477142,USC00477142-161,USC00477142-1,WI RICE RSVR TOMAHAWK-2,445,231,4,1,161
USC00477148,USC00477148-161,USC00477148-1,WI RICHFIELD 3 SSW,300,231,4,1,161
USC00477151,USC00477151-162,USC00477151-1,WI RICHFIELD,305,231,4,1,162
USC00477158,USC00477158-161,USC00477158-1,WI RICHLAND CTR,222,231,4,1,161
USC00477174,USC00477174-161,USC00477174-1,WI RIDGELAND 1NNE,329,231,4,1,161
USC00477182,USC00477182-161,USC00477182-1,WI RIDGEWAY,-999,231,4,1,161
USC00477202,USC00477202-162,USC00477202-1,WI RIPON NEAR,299,231,4,1,162
USC00477207,USC00477207-161,USC00477207-1,WI RIPON 1 E,-999,231,4,1,161
USC00477209,USC00477209-161,USC00477209-1,WI RIPON 5 NE,284,231,4,1,161
USC00477226,USC00477226-161,USC00477226-1,WI RIVER FALLS,287,231,4,1,161
USC00477230,USC00477230-161,USC00477230-1,WI ROBERTS WWTP,299,231,4,1,161
USC00477314,USC00477314-120,USC00477314-1,WI ROCHESTER WWTP,239,231,4,1,120
USC00477319,USC00477319-161,USC00477319-1,WI ROCK SPRINGS 3 SW,384,231,4,1,161
USC00477341,USC00477341-161,USC00477341-1,WI ROSENDALE,-999,231,4,1,161
USC00477349,USC00477349-161,USC00477349-1,WI ROSHOLT 9 NNE,361,231,4,1,161
USC00477373,USC00477373-162,USC00477373-1,WI ROSIERE,-999,231,4,1,162
USC00477390,USC00477390-162,USC00477390-1,WI ROYALTON,178,231,4,1,162
USC00477464,USC00477464-161,USC00477464-1,WI ST CROIX FALLS,229,231,4,1,161
USC00477480,USC00477480-161,USC00477480-1,WI ST GERMAIN,501,231,4,1,161
USC00477576,USC00477576-161,USC00477576-1,WI SAUK CITY WWTP,229,231,4,1,161
USC00477581,USC00477581-161,USC00477581-1,WI SAUKVILLE WWTP,234,231,4,1,161
USC00477612,USC00477612-161,USC00477612-1,WI SAXON 1 NE,336,231,4,1,161
USC00477636,USC00477636-161,USC00477636-1,WI SEYMOUR,242,231,4,1,161
USC00477650,USC00477650-162,USC00477650-1,WI SHARON,311,231,4,1,162
USC00477708,USC00477708-161,USC00477708-1,WI SHAWANO 2SSW,246,231,4,1,161
USC00477725,USC00477725-161,USC00477725-1,WI SHEBOYGAN,198,231,4,1,161
USC00477745,USC00477745-161,USC00477745-1,WI SHELDON,341,231,4,1,161
USC00477761,USC00477761-161,USC00477761-1,WI SHIOCTON,235,231,4,1,161
USC00477792,USC00477792-161,USC00477792-1,WI SHOREWOOD,201,231,4,1,161
USC00477796,USC00477796-161,USC00477796-1,WI SLINGER WWTP,314,231,4,1,161
USC00477810,USC00477810-162,USC00477810-1,WI SHULLSBURG,311,231,4,1,162
USC00477869,USC00477869-161,USC00477869-1,WI SOLDIERS GROVE,216,231,4,1,161
USC00477892,USC00477892-161,USC00477892-1,WI SOLON SPRINGS,344,231,4,1,161
USC00477964,USC00477964-161,USC00477964-1,WI SOUTH MILWAUKEE WWTP,198,231,4,1,161
USC00477980,USC00477980-161,USC00477980-1,WI SOUTH PELICAN,488,231,4,1,161
USC00477997,USC00477997-161,USC00477997-1,WI SPARTA,238,231,4,1,161
USC00478018,USC00478018-161,USC00478018-1,WI SPIRIT FALLS,454,231,4,1,161
USC00478027,USC00478027-161,USC00478027-1,WI SPOONER AG RES STN   HCN,335,231,4,1,161
USC00478080,USC00478080-161,USC00478080-1,WI SPRING VALLEY,279,231,4,1,161
USC00478081,USC00478081-161,USC00478081-1,WI SPRING VALLEY DWTN,280,231,4,1,161
USC00478110,USC00478110-161,USC00478110-1,WI STANLEY WWTP     HCN,329,231,4,1,161
USC00478111,USC00478111-120,USC00478111-1,WI STANLEY 2,326,231,4,1,120
USC00478163,USC00478163-161,USC00478163-1,WI STEUBEN,209,231,4,1,161
USC00478164,USC00478164-161,USC00478164-1,WI STEUBEN 4 SE,309,231,4,1,161
USC00478171,USC00478171-161,USC00478171-1,WI STEVENS PT,329,231,4,1,161
USC00478190,USC00478190-161,USC00478190-1,WI STOCKBRIDGE-MUNSEE RSVN,320,231,4,1,161
USC00478229,USC00478229-161,USC00478229-1,WI STOUGHTON,256,231,4,1,161
USC00478241,USC00478241-161,USC00478241-1,WI STRATFORD 1 NW,375,231,4,1,161
USC00478259,USC00478259-161,USC00478259-1,WI STRUM 4 S,298,231,4,1,161
USC00478267,USC00478267-161,USC00478267-1,WI STURGEON BAY EXP FARM,213,231,4,1,161
USC00478288,USC00478288-161,USC00478288-1,WI SUGAR CAMP,489,231,4,1,161
USC00478316,USC00478316-161,USC00478316-1,WI SULLIVAN 3SE,284,231,4,1,161
USC00478324,USC00478324-161,USC00478324-1,WI SUMMIT LAKE,528,231,4,1,161
USC00478329,USC00478329-161,USC00478329-1,WI SUN PRAIRIE 3 W,290,231,4,1,161
USC00478349,USC00478349-161,USC00478349-1,WI SUPERIOR,185,231,4,1,161
USC00478376,USC00478376-161,USC00478376-1,WI SURING,241,231,4,1,161
USC00478459,USC00478459-162,USC00478459-1,WI THIENSVILLE 5 NE,217,231,4,1,162
USC00478478,USC00478478-161,USC00478478-1,WI THREE LAKES 10 SE,524,231,4,1,161
USC00478515,USC00478515-161,USC00478515-1,WI TOMAH RS 2,296,231,4,1,161
USC00478520,USC00478520-161,USC00478520-1,WI TOMAHAWK,442,231,4,1,161
USC00478528,USC00478528-161,USC00478528-1,WI TOMAHAWK SPIRIT RSVR,439,231,4,1,161
USC00478540,USC00478540-161,USC00478540-1,WI TOWN OF WESTFORD,268,231,4,1,161
USC00478561,USC00478561-161,USC00478561-1,WI TOWNSEND,415,231,4,1,161
USC00478589,USC00478589-161,USC00478589-1,WI TREMPEALEAU DAM 6,201,231,4,1,161
USC00478610,USC00478610-162,USC00478610-1,WI TROUT LAKE,427,231,4,1,162
USC00478639,USC00478639-162,USC00478639-1,WI TWIN LAKES DAM,495,231,4,1,162
USC00478672,USC00478672-161,USC00478672-1,WI TWO RIVERS,180,231,4,1,161
USC00478723,USC00478723-161,USC00478723-1,WI UNION GROVE,223,231,4,1,161
USC00478750,USC00478750-161,USC00478750-1,WI UPSON,456,231,4,1,161
USC00478805,USC00478805-162,USC00478805-1,WI VALLEY JUNCTION,283,231,4,1,162
USC00478827,USC00478827-161,USC00478827-1,WI VIROQUA  HCN,383,231,4,1,161
USC00478861,USC00478861-162,USC00478861-1,WI WALDO NEAR,-999,231,4,1,162
USC00478872,USC00478872-161,USC00478872-1,WI FONTANA,305,231,4,1,161
USC00478905,USC00478905-161,USC00478905-1,WI WASHINGTON IS,209,231,4,1,161
USC00478910,USC00478910-161,USC00478910-1,WI WATERLOO WWTP,244,231,4,1,161
USC00478919,USC00478919-161,USC00478919-1,WI WATERTOWN WWTP   HCN,252,231,4,1,161
USC00478932,USC00478932-161,USC00478932-1,WI WAUBEKA,287,231,4,1,161
USC00478937,USC00478937-161,USC00478937-1,WI WAUKESHA WWTP,241,231,4,1,161
USC00478951,USC00478951-161,USC00478951-1,WI WAUPACA,255,231,4,1,161
USC00478963,USC00478963-161,USC00478963-1,WI WAUSAU 7 SSW,360,231,4,1,161
USC00478969,USC00478969-161,USC00478969-1,WI WAUSAU WSAW TV,365,231,4,1,161
USC00478971,USC00478971-161,USC00478971-1,WI WAUSAU RECORD HERALD,372,231,4,1,161
USC00478978,USC00478978-161,USC00478978-1,WI WAUSAUKEE,227,231,4,1,161
USC00478984,USC00478984-161,USC00478984-1,WI WAUTOMA 4 N,322,231,4,1,161
USC00478987,USC00478987-161,USC00478987-1,WI WAUTOMA-SILVER LAKE SAN DIST,265,231,4,1,161
USC00479012,USC00479012-161,USC00479012-1,WI WEBSTER 9SE,306,231,4,1,161
USC00479046,USC00479046-161,USC00479046-1,WI WEST ALLIS,220,231,4,1,161
USC00479050,USC00479050-161,USC00479050-1,WI WEST BEND,287,231,4,1,161
USC00479052,USC00479052-161,USC00479052-1,WI W BEND PUBLIC WORKS,299,231,4,1,161
USC00479053,USC00479053-161,USC00479053-1,WI W BEND FIRE STN #2,273,231,4,1,161
USC00479062,USC00479062-161,USC00479062-1,WI WESTBY 3ENE,391,231,4,1,161
USC00479080,USC00479080-162,USC00479080-1,WI WEST DE PERE,185,231,4,1,162
USC00479095,USC00479095-162,USC00479095-1,WI WESTFIELD,279,231,4,1,162
USC00479111,USC00479111-162,USC00479111-1,WI WESTON,-999,231,4,1,162
USC00479119,USC00479119-161,USC00479119-1,WI WEST SALEM,226,231,4,1,161
USC00479144,USC00479144-161,USC00479144-1,WI WEYERHAEUSER 1N,364,231,4,1,161
USC00479145,USC00479145-120,USC00479145-1,WI WEYERHAEUSER 2,361,231,4,1,120
USC00479176,USC00479176-161,USC00479176-1,WI WHITE LAKE 1 SE,393,231,4,1,161
USC00479182,USC00479182-162,USC00479182-1,WI WHITE MOUND,-999,231,4,1,162
USC00479190,USC00479190-161,USC00479190-1,WI WHITEWATER,267,231,4,1,161
USC00479218,USC00479218-161,USC00479218-1,WI WILLARD,454,231,4,1,161
USC00479226,USC00479226-161,USC00479226-1,WI WILLIAMS BAY,271,231,4,1,161
USC00479236,USC00479236-161,USC00479236-1,WI WILLOW RSVR,467,231,4,1,161
USC00479304,USC00479304-161,USC00479304-1,WI WINTER,413,231,4,1,161
USC00479319,USC00479319-161,USC00479319-1,WI WISCONSIN DELLS,255,231,4,1,161
USC00479335,USC00479335-161,USC00479335-1,WI WISCONSIN RAPIDS,315,231,4,1,161
USC00479345,USC00479345-161,USC00479345-1,WI WIS RAPIDS GRAND AV B,311,231,4,1,161
USC00480027,USC00480027-161,USC00480027-1,WY AFTON,1904,231,4,1,161
USC00480080,USC00480080-161,USC00480080-1,WY ALBIN,1629,231,4,1,161
USC00480082,USC00480082-233,USC00480082-1,WY ALBIN #2,1631,231,4,1,233
USC00480090,USC00480090-162,USC00480090-1,WY ALCOVA,1636,231,4,1,162
USC00480091,USC00480091-161,USC00480091-1,WY ALCOVA 17 NW,2094,231,4,1,161
USC00480092,USC00480092-161,USC00480092-1,WY ALCOVA 26 WNW,1940,231,4,1,161
USC00480094,USC00480094-161,USC00480094-1,WY ALCOVA 29 WNW,2013,231,4,1,161
USC00480124,USC00480124-161,USC00480124-1,WY ALPINE 1 SE,1714,231,4,1,161
USC00480140,USC00480140-161,USC00480140-1,WY ALTA 1 NNW     HCN,1963,231,4,1,161
USC00480200,USC00480200-161,USC00480200-1,WY ALVA 5 ESE,1338,231,4,1,161
USC00480206,USC00480206-161,USC00480206-1,WY ALVA,1219,231,4,1,161
USC00480228,USC00480228-161,USC00480228-1,WY ANCHOR DAM,1970,231,4,1,161
USC00480233,USC00480233-161,USC00480233-1,WY ANTELOPE CREEK RCH,1464,231,4,1,161
