Station_ID	Record_number	Station_name	Longitude	Latitude	Elevation	Country	Data_start	Data_end	Observed_variable	Data_policy
GMI0000EDWW	4	BREMEN(ACC)	8.8	53.05	5	Germany	1929	1939	{t, mslp}	open_access
AUM00011128	1	BRENNER	11.52	47	1447	Austria	1967	2011	{td, ws, wd, t, mslp, slp}	non_commercial
ITMU0011128	3	BRENNER AUSTRIA	11.52	47	1390	Italy	1967	1969	{td, t}	non_commercial
ITMU0011128	1	BRENNER AUSTRIA	11.52	47	1390	Italy	2023	2024	{wd, td, t, ws, slp}	non_commercial
ITMU0016088	2	BRESCIA ITALY (GHEDI)	10.28	45.42	121	Italy	1966	1969	{mslp, td, t}	non_commercial
ITMU0016088	1	BRESCIA ITALY (GHEDI)	10.28	45.42	121	Italy	2023	2024	{td, t, wd, ws}	non_commercial
FRW00034067	1	BRIENNE	4.18	48.78	178.9	France	1958	2024	{td, t, slp, mslp, wd, ws}	open_access
FRW00034067	2	BRIENNE	4.18	48.78	178.9	France	1958	2024	{t, slp, ws, td, wd, mslp}	open_access
UKI0000EGTG	2	BRISTOL FILTON	-2.59	51.52	68.9	United Kingdom	1937	2018	{wd, mslp, t, td, ws, slp}	open_access
UKI0000EGTG	3	BRISTOL FILTON	-2.59	51.52	68.9	United Kingdom	1937	1939	{mslp, td, t}	open_access
UKI0000EGTG	1	BRISTOL FILTON	-2.59	51.52	68.9	United Kingdom	1937	2018	{mslp, ws, t, wd, td, slp}	open_access
GMMU0010418	1	BROCKEN GERMANY	10.62	51.8	1148	Germany	1931	1939	{t, mslp}	open_access
GMMU0010453	1	BROCKEN GERMANY	10.62	51.8	1142	Germany	1952	1971	{td, t}	open_access
AYM00089971	1	BROWN ARG-BASE	-62.87	-64.87	7	Antarctica	1981	1986	{t, ws, td, mslp, wd, slp}	non_commercial
BXA00963154	2	BRUNEI INTL	114.92	4.95	22	Brunei	1977	1982	{t, ws, td, wd}	non_commercial
BXA00963154	1	BRUNEI INTL	114.92	4.95	22	Brunei	2023	2024	{wd, mslp, t, ws, td}	non_commercial
BXI0000WBSB	1	BRUNEI INTL	114.93	4.94	22.2	Brunei	1981	2024	{td, ws, t, mslp, wd, slp}	non_commercial
HUM00012843	2	BUDAPEST/PESTSZENTLORINC	19.18	47.43	139	Hungary	1973	2024	{wd, ws, td, t, mslp, slp}	open_access
HUM00012843	1	BUDAPEST/PESTSZENTLORINC	19.18	47.43	139	Hungary	2023	2024	{td, ws, t, wd}	open_access
GMU00012116	1	BULK GERMANY	10.2	54.45	1	Germany	1934	1939	{mslp, t}	open_access
GMA00105090	2	BUTZWEILERHOF(BAFB)	6.9	50.98	49	Germany	1935	1995	{mslp, t, ws, wd, td, slp}	open_access
GMA00105090	1	BUTZWEILERHOF(BAFB)	6.9	50.98	49	Germany	1978	1995	{wd, ws, td, t, mslp, slp}	open_access
NLW00000413	1	CA FLAMINGO INTL AP	-68.28	12.15	7	Netherlands	1961	2024	{mslp, wd, ws, t, td, slp}	open_access
NLW00000413	2	CA FLAMINGO INTL AP	-68.28	12.15	7	Netherlands	1961	2024	{wd, ws, td, t, mslp, slp}	open_access
USW00000412	1	CA HATO INTL AP	-68.97	12.2	9.1	United States	1942	2024	{td, mslp, wd, ws, t, slp}	open_access
USW00000412	2	CA HATO INTL AP	-68.97	12.2	9.1	United States	1942	2024	{mslp, ws, wd, t, td, slp}	open_access
USW00000411	1	CA QUEEN BEATRIX INTL AP	-70.02	12.5	18.3	United States	1942	2024	{td, ws, wd, mslp, t, slp}	open_access
USW00000411	2	CA QUEEN BEATRIX INTL AP	-70.02	12.5	18.3	United States	1942	2024	{mslp, wd, t, td, ws, slp}	open_access
CIA00858891	1	CABO RAPER	-75.58	-46.83	40	Chile	1963	1990	{ws, mslp, t, wd, td, slp}	non_commercial
FRI0000LFAC	1	CALAIS DUNKERQUE	1.95	50.96	3.7	France	1991	2024	{t, td, slp, mslp, wd, ws}	open_access
FRI0000LFAC	2	CALAIS DUNKERQUE	1.95	50.96	3.7	France	2020	2024	{t, td, ws, wd}	open_access
FRM00007009	2	CALAIS/DUNKERQUE	1.95	50.97	3	France	1929	2024	{t, mslp, wd, ws, slp, td}	open_access
FRM00007009	1	CALAIS/DUNKERQUE	1.95	50.97	3	France	2023	2024	{td, wd, t, ws}	open_access
INI0000VOCL	1	CALICUT	75.96	11.14	104.2	India	2010	2024	{td, t, wd, ws, mslp, slp}	non_commercial
NZM00093945	1	CAMBELL ISLAND AWS	169.17	-52.55	19	New Zealand	1991	2017	{t, mslp, td, ws, wd, slp}	non_commercial
NZM00093947	1	CAMBELL ISLAND AWS	169.15	-52.55	19	New Zealand	1997	2024	{wd, t, ws, td, mslp, slp}	non_commercial
UKI0000EGSC	2	CAMBRIDGE	0.18	52.21	14.3	United Kingdom	2003	2024	{td, wd, t, ws}	open_access
UKI0000EGSC	1	CAMBRIDGE	0.18	52.21	14.3	United Kingdom	2003	2024	{wd, ws, t, td}	open_access
UKM00003571	2	CAMBRIDGE	0.18	52.2	15	United Kingdom	1973	2024	{td, wd, t, ws, mslp}	open_access
UKM00003571	1	CAMBRIDGE	0.18	52.2	15	United Kingdom	2023	2024	{td, t, wd, ws}	open_access
NZA00939440	1	CAMPBELL ISLAND	169.15	-52.55	19	New Zealand	1949	2024	{td, t, mslp, wd, ws, slp}	non_commercial
NZA00939440	2	CAMPBELL ISLAND	169.15	-52.55	19	New Zealand	2020	2024	{slp, ws, mslp, td, wd, t}	non_commercial
ITI0000LIEH	1	CAPE CACCIA	8.17	40.57	205	Italy	1975	2024	{td, t, mslp, ws, wd, slp}	non_commercial
ITI0000LIEC	1	CAPE CARBONARA	9.52	39.1	118	Italy	1973	2024	{wd, ws, t, mslp, td, slp}	non_commercial
AQM00091764	1	CAPE TAPUTAPU AWS  AMERICAN SA	-170.83	-14.33	0.9	American Samoa [United States]	1994	2002	{ws, mslp, wd, t, td, slp}	non_commercial
SAU26-00002	3	CAPE TOWN	18.42	-33.93	25	Saudi Arabia	1822	1824	{t, slp}	open_access
SFM00068817	2	CAPE TOWN - PORTNET	18.43	-33.9	2	South Africa	1998	2024	{t, slp, mslp, wd, ws, td}	non_commercial
VEI0000SVCZ	1	CAPITAN MANUEL RIOS GUARICO AI	-66.92	9.37	160	Venezuela	2004	2018	{td, t, wd, ws}	non_commercial
ITM00016523	2	CAPO CACCIA	8.17	40.57	204	Italy	2005	2020	{td, mslp, ws, wd, slp, t}	non_commercial
ITM00016523	1	CAPO CACCIA	8.17	40.57	204	Italy	2023	2024	{t, ws, td, wd, mslp, slp}	non_commercial
ITM00016565	2	CAPO CARBONARA	9.52	39.1	118	Italy	2005	2012	{td, mslp, slp, t, ws, wd}	non_commercial
ITM00016565	1	CAPO CARBONARA	9.52	39.1	118	Italy	2023	2024	{wd, t, td, ws, slp, mslp}	non_commercial
INM00043367	3	CAR NICOBAR	92.83	9.17	10	India	1973	2024	{td, wd, mslp, t, ws, slp}	non_commercial
INM00043367	1	CAR NICOBAR	92.83	9.17	10	India	2023	2024	{ws, wd, td, t, mslp}	non_commercial
INM00043367	2	CAR NICOBAR	92.83	9.17	10	India	2023	2024	{ws, wd, td, t, mslp}	non_commercial
INI0000VECX	1	CAR NICOBAR(IN-AFB)	92.82	9.15	14	India	1973	2024	{td, mslp, t, wd, ws, slp}	non_commercial
ROI0000LRCS	1	CARANSEBES	22.25	45.42	264	Romania	1965	2024	{td, t, mslp, wd, ws, slp}	non_commercial
ROMU0015292	2	CARANSEBES RUMANIA	22.25	45.42	242	Romania	1965	1967	{mslp, td, t}	non_commercial
ROMU0015292	1	CARANSEBES RUMANIA	22.25	45.42	242	Romania	2023	2024	{slp, ws, mslp, t, td, wd}	non_commercial
VEM00080432	2	CARRIZAL	-66.92	9.42	160	Venezuela	1981	2018	{td, mslp, ws, t, wd, slp}	non_commercial
UKM00003280	2	CATTERICK	-1.62	54.37	53	United Kingdom	1931	2024	{td, ws, wd, mslp, t, slp}	open_access
UKM00003280	1	CATTERICK	-1.62	54.37	53	United Kingdom	2023	2024	{ws, td, wd, slp, t, mslp}	open_access
FRI0000LFMV	1	CAUMONT	4.9	43.91	37.8	France	1993	2024	{td, t, slp, mslp, wd, ws}	open_access
FRI0000LFMV	2	CAUMONT	4.9	43.91	37.8	France	2004	2024	{ws, t, wd, td, slp}	open_access
CUM00078239	2	CAYO COCO	-78.37	22.53	10	Cuba	2008	2024	{slp, ws, td, t, wd, mslp}	non_commercial
CUM00078239	1	CAYO COCO	-78.37	22.53	10	Cuba	2023	2024	{t, td, wd, ws}	non_commercial
GMMU0010343	1	CELLE GERMANY	10.03	52.6	39	Germany	1952	1957	{t, mslp, td}	open_access
GMI0000EDCL	1	CELLE(GAB)	10.02	52.6	52	Germany	1952	1957	{t, mslp, td}	open_access
GMI0000EDCL	2	CELLE(GAB)	10.02	52.6	52	Germany	1952	1957	{td, t, mslp}	open_access
UKA00035041	1	CENARTH	-3.5	52.38	282	United Kingdom	1973	1982	{td, mslp, t, ws, wd}	open_access
SII0000LJCE	1	CERKLJE	15.53	45.9	155.4	Slovenia	2005	2024	{td, ws, t, wd}	non_commercial
SIM00014122	2	CERKLJE OB KRKI	15.52	45.9	161.6	Slovenia	2006	2024	{wd, slp, td, mslp, ws, t}	non_commercial
SIM00014122	1	CERKLJE OB KRKI	15.52	45.9	161.6	Slovenia	2023	2024	{t, ws, td, wd}	non_commercial
EZI0000LKCS	1	CESKE BUDEJOVICE	14.43	48.95	443	Czech Republic	2004	2009	{td, ws, wd, t}	non_commercial
EZM00011541	2	CESKE BUDEJOVICE	14.43	48.95	436	Czech Republic	1933	2007	{t, ws, wd, mslp, slp, td}	non_commercial
CSI0000MRCH	1	CHACARITA	-84.77	9.98	2.1	Costa Rica	1986	2002	{td, t, wd, ws}	non_commercial
NZM00093985	1	CHATHAM ISLAND AERODROME AWS	-176.48	-43.82	13.1	New Zealand	1949	1994	{td, mslp, wd, t, ws, slp}	non_commercial
NZM00093985	2	CHATHAM ISLAND AERODROME AWS	-176.48	-43.82	13.1	New Zealand	1973	2024	{wd, t, td, mslp, ws, slp}	non_commercial
NZI0000NZCI	2	CHATHAM ISLANDS	-176.46	-43.81	13.1	New Zealand	1917	1928	{mslp}	open_access
NZI0000NZCI	1	CHATHAM ISLANDS	-176.46	-43.81	13.1	New Zealand	1949	1994	{t, ws, td, mslp, wd, slp}	non_commercial
BMA00480521	1	CHAUK	94.83	20.9	82	Burma	1987	2024	{td, ws, mslp, t, wd, slp}	non_commercial
BMA00480521	2	CHAUK	94.83	20.9	82	Burma	2023	2024	{td, wd, t, mslp, ws, slp}	non_commercial
BMM00048052	1	CHAUK	94.82	20.88	81	Burma	2014	2024	{ws, t, td, wd, mslp, slp}	non_commercial
PKM00041565	1	CHERAT	71.88	33.82	1372	Pakistan	1944	2024	{td, t, mslp, wd, ws, slp}	non_commercial
PKMU0020352	2	CHERAT PAKISTAN	71.9	33.83	1302	Pakistan	1944	1948	{t, td}	non_commercial
PKMU0020352	1	CHERAT PAKISTAN	71.9	33.83	1302	Pakistan	2024	2024	{ws, slp, td, t, wd}	non_commercial
INI0000VABB	1	CHHATRAPATI SHIVAJI INTL	72.87	19.09	11.3	India	1944	2024	{td, wd, ws, mslp, t, slp}	non_commercial
INI0000VABB	2	CHHATRAPATI SHIVAJI INTL	72.87	19.09	11.3	India	1944	2024	{td, t, ws, wd, mslp, slp}	non_commercial
TWA00467480	2	CHIAYI	120.45	23.5	28	Taiwan	1954	2000	{td, mslp, ws, wd, t, slp}	non_commercial
TWM00059354	1	CHIA-YI	120.38	23.47	25	Taiwan	1956	2002	{ws, t, wd, mslp, td, slp}	non_commercial
JAW00042402	4	CHICHI JIMA BONIN IS	142.18	27.08	7.9	Japan	1907	1932	{mslp}	open_access
JAW00042402	1	CHICHI JIMA BONIN IS	142.18	27.08	7.9	Japan	1953	1968	{td, t, wd, ws, mslp, slp}	non_commercial
JAW00042402	2	CHICHI JIMA BONIN IS	142.18	27.08	7.9	Japan	1953	1999	{ws, t, td, wd, slp, mslp}	non_commercial
JAW00042402	3	CHICHI JIMA BONIN IS	142.18	27.08	7.9	Japan	1973	2010	{td, mslp, wd, t, ws, slp}	open_access
JAI0000RJAO	4	CHICHIJIMA ISLAND	142.18	27.08	8	Japan	1907	2024	{mslp, wd, td, ws, t, slp}	non_commercial
JAI0000RJAO	6	CHICHIJIMA ISLAND	142.18	27.08	8	Japan	1907	1932	{mslp}	open_access
JAI0000RJAO	2	CHICHIJIMA ISLAND	142.18	27.08	8	Japan	1953	1999	{wd, t, td, ws, slp, mslp}	non_commercial
JAI0000RJAO	1	CHICHIJIMA ISLAND	142.18	27.08	8	Japan	1953	1968	{t, ws, td, wd, mslp, slp}	open_access
JAI0000RJAO	3	CHICHIJIMA ISLAND	142.18	27.08	8	Japan	1973	1999	{td, t, ws, mslp, wd, slp}	non_commercial
TWA00595601	2	CHIHHANG	121.18	22.8	37	Taiwan	1973	1980	{ws, mslp, td, t, wd, slp}	non_commercial
CII0000SCCC	1	CHILE CHICO	-71.69	-46.58	326.1	Chile	1963	2024	{td, t, ws, wd, slp, mslp}	non_commercial
CIN00460001	2	CHILE CHICO AD.	-71.69	-46.59	0.9	Chile	1952	2020	{mslp, td, t, slp}	non_commercial
CIN00460001	1	CHILE CHICO AD.	-71.69	-46.59	0.9	Chile	2023	2024	{slp, mslp, t, td, wd, ws}	non_commercial
ARA00872141	2	CHILECITO	-67.43	-29.22	950	Argentina	1974	2000	{td, wd, t, ws, mslp, slp}	non_commercial
ARA00872141	1	CHILECITO	-67.43	-29.22	950	Argentina	2022	2024	{wd, ws, td, t, slp}	non_commercial
ARA00872141	3	CHILECITO	-67.43	-29.22	950	Argentina	2022	2024	{t, ws, slp, wd, td}	non_commercial
ARI0000SANO	1	CHILECITO	-67.44	-29.22	950.1	Argentina	2000	2003	{td, t, wd, ws}	non_commercial
ARM00087213	1	CHILECITO AERO	-67.43	-29.23	945	Argentina	1984	2024	{wd, ws, t, td, mslp, slp}	non_commercial
NZM00093781	1	CHRISTCHURCH AERO AWS	172.52	-43.48	37	New Zealand	1953	2024	{td, t, mslp, ws, wd, slp}	non_commercial
NZM00093781	2	CHRISTCHURCH AERO AWS	172.52	-43.48	37	New Zealand	1994	2024	{mslp, td, t, wd, ws, slp}	non_commercial
NZI0000NZCH	1	CHRISTCHURCH INTL	172.53	-43.49	37.5	New Zealand	1953	2024	{td, mslp, t, ws, wd, slp}	non_commercial
KSA00471471	3	CHUNJU AIRPORT	127.12	35.88	30	Korea, South	1980	1981	{td, t, mslp, wd, ws}	non_commercial
UKI0000EGLC	1	CITY	0.06	51.51	5.8	United Kingdom	1988	2024	{td, t, wd, ws}	open_access
MXA00767494	2	CIUDAD DEL CAR	-91.83	18.65	2	Mexico	1994	1994	{ws, wd, t, td}	non_commercial
MXA00767494	1	CIUDAD DEL CAR	-91.83	18.65	2	Mexico	2023	2024	{wd, t, ws, td, mslp}	non_commercial
MXI0000MMCE	1	CIUDAD DEL CARMEN INTL	-91.8	18.65	3	Mexico	1973	2024	{td, ws, t, wd, mslp}	non_commercial
SPI0000LEAO	1	CIUDAD REAL	-3.92	38.98	629	Spain	2004	2024	{td, t, ws, wd}	open_access
SPM00008348	2	CIUDAD REAL	-3.92	38.98	629	Spain	1973	2024	{td, ws, mslp, slp, t, wd}	open_access
SPM00008348	1	CIUDAD REAL	-3.92	38.98	629	Spain	2023	2024	{t, ws, wd, td}	open_access
GGM00037569	2	CNORI	45.98	41.58	294	Georgia	1955	2002	{slp, mslp, t, td, ws, wd}	open_access
GGM00037569	1	CNORI	45.98	41.58	294	Georgia	1959	2002	{t, wd, td, ws, mslp, slp}	non_commercial
GGA00375770	1	CNORIS	46.05	41.6	291	Georgia	1976	1994	{td, wd, ws, t, mslp, slp}	non_commercial
GMMU0010479	1	COLLMBERG GERMANY	13.02	51.3	325	Germany	1952	1960	{td, t, mslp}	open_access
GMU00010479	1	COLLMBERG GERMANY	13.02	51.3	325	Germany	1952	1960	{td, t, mslp}	open_access
ARA00877480	2	COMANDANTE ESPORA	-62.17	-38.73	74	Argentina	1974	2000	{t, td, ws, wd, mslp, slp}	non_commercial
ARA00877480	3	COMANDANTE ESPORA	-62.17	-38.73	74	Argentina	2007	2007	{slp, mslp}	open_access
ARA00877480	1	COMANDANTE ESPORA	-62.17	-38.73	74	Argentina	2020	2024	{ws, wd, t, td, slp, mslp}	non_commercial
ARI0000SAZB	1	COMANDANTE ESPORA	-62.17	-38.73	75	Argentina	1939	2024	{td, mslp, t, wd, ws, slp}	non_commercial
MXA00767381	1	CORDOBA-IN-VERA.	-96.93	18.9	871	Mexico	1973	1973	{ws, wd, td, t, slp}	non_commercial
FRM00007053	1	CORMEILLES	2.03	49.08	88	France	1949	2024	{mslp, t, td, slp, wd, ws}	open_access
FRM00007053	3	CORMEILLES	2.03	49.08	88	France	1973	2024	{ws, t, wd, td, slp, mslp}	open_access
FRM00007053	2	CORMEILLES	2.03	49.08	88	France	2008	2024	{ws, t, td, wd}	open_access
FRI0000LFPT	1	CORMEILLES EN VEXIN	2.04	49.1	99.1	France	2008	2024	{td, t, wd, ws}	open_access
UKI0000EGXJ	1	COTTESMORE	-0.65	52.74	140.5	United Kingdom	1973	2011	{td, t, ws, wd, mslp, slp}	open_access
MXM00076649	1	COZUMEL (FAM) Q ROC	-86.93	20.52	4	Mexico	1973	2024	{td, t, ws, mslp, wd, slp}	non_commercial
MXI0000MMCZ	1	COZUMEL INTL	-86.93	20.52	9.1	Mexico	1973	2024	{td, t, ws, mslp, wd, slp}	non_commercial
UKM00003494	1	CROMER	1.32	52.93	44	United Kingdom	1973	2024	{wd, t, ws, td, mslp}	open_access
UKA00034931	1	CROMER (LGT-H)	1.32	52.92	62	United Kingdom	1985	2024	{td, mslp, t, ws, wd}	open_access
UKA00034931	2	CROMER (LGT-H)	1.32	52.92	62	United Kingdom	2023	2024	{td, t, mslp}	open_access
RPI0000RPLQ	1	CROW VALLEY / TARLAC	120.38	15.32	161	Philippines	2015	2015	{td, t, wd, ws}	non_commercial
RPM00098322	2	CROW VALLEY GUNNERY RANGE	120.38	15.32	161	Philippines	1975	2003	{ws, wd, t, td, mslp, slp}	non_commercial
INI0000VOCP	1	CUDDAPAH	78.77	14.51	131.1	India	2017	2024	{td, t, ws, wd}	non_commercial
INM00043241	2	CUDDAPAH	78.83	14.48	130	India	1944	2024	{t, mslp, td, ws, wd, slp}	non_commercial
INM00043241	1	CUDDAPAH	78.83	14.48	130	India	2023	2024	{t, td, ws, wd}	non_commercial
MXM00076713	1	CUIDAD DEL CARMEN	-91.83	18.63	2	Mexico	2010	2011	{ws, slp, mslp, t, td, wd}	non_commercial
GMN00000891	2	CUXHAVEN	8.71	53.87	5	Germany	1934	1939	{mslp, t}	open_access
GMN00000891	1	CUXHAVEN	8.71	53.87	5	Germany	1934	2020	{t, mslp, td, slp}	open_access
GMMU0010463	1	CUXHAVEN GERMANY	8.72	53.87	4	Germany	1934	1939	{t, mslp}	open_access
GMMU0010463	2	CUXHAVEN GERMANY	8.72	53.87	4	Germany	1934	1939	{t, mslp}	open_access
GRI0000LGNX	1	CYCLADES ISLANDS	25.37	37.08	3	Greece	2004	2024	{td, t, ws, wd}	non_commercial
AYA00898360	1	D-85	134.15	-70.43	2651	Antarctica	1990	2021	{slp, t, wd, ws, td, mslp}	non_commercial
AYA00898360	2	D-85	134.15	-70.43	2651	Antarctica	2021	2021	{wd, ws}	non_commercial
AYM00089836	1	D-85	134.15	-70.43	2651	Antarctica	2019	2021	{ws, wd}	non_commercial
GMA00101511	1	DAHMESHOVED	11.1	54.2	10	Germany	1933	1983	{t, wd, mslp, ws}	open_access
INM00042295	1	DARJEELING	88.27	27.05	2128	India	1944	2024	{td, wd, ws, t, mslp, slp}	non_commercial
INMU0020452	2	DARJEELING INDIA (DARJILING)	88.27	27.05	2265	India	1944	1948	{t, td}	non_commercial
INMU0020452	1	DARJEELING INDIA (DARJILING)	88.27	27.05	2265	India	2023	2024	{t, td, slp, ws}	non_commercial
PLI0000EPDA	1	DARLOWEK	16.35	54.4	5	Poland	2002	2024	{td, t, wd, ws, mslp, slp}	open_access
PLM00012127	2	DARLOWO	16.37	54.43	4	Poland	2002	2008	{wd, td, mslp, t, ws}	open_access
PLM00012127	1	DARLOWO	16.37	54.43	4	Poland	2023	2024	{t, td, ws, wd, mslp, slp}	open_access
GMMU0010639	1	DARMSTADT GERMANY	8.68	49.85	281	Germany	1949	1954	{td, mslp, t}	open_access
GMU00010639	1	DARMSTADT GERMANY	8.68	49.85	281	Germany	1949	1954	{td, mslp, t}	open_access
TXM00038392	2	DASHKHOVUZ	59.82	41.75	82	Turkmenistan	1948	2024	{ws, mslp, wd, t, td, slp}	non_commercial
TXM00038392	1	DASHKHOVUZ	59.82	41.75	82	Turkmenistan	2023	2024	{t, ws, wd, td}	non_commercial
TXI0000UTAT	2	DASHOGUZ	59.83	41.76	82.9	Turkmenistan	1972	1979	{slp, mslp}	open_access
TXI0000UTAT	1	DASHOGUZ	59.83	41.76	82.9	Turkmenistan	2005	2024	{wd, td, t, ws}	non_commercial
HUI0000LHDC	1	DEBRECEN	21.62	47.49	110	Hungary	1931	2024	{td, t, mslp, wd, ws, slp}	open_access
HUI0000LHDC	2	DEBRECEN	21.62	47.49	110	Hungary	1952	1961	{mslp, td}	open_access
HUMU0010545	2	DEBRECEN HUNGARY	21.62	47.57	137	Hungary	1931	1939	{t, mslp}	open_access
HUMU0010545	1	DEBRECEN HUNGARY	21.62	47.57	137	Hungary	2023	2024	{t, wd, td, ws, mslp, slp}	open_access
UKA00749003	1	DEENETHORPE	-0.6	52.5	105	United Kingdom	1944	1945	{td, mslp, wd, t, ws}	open_access
MXA00765774	2	DEL BAJIO/LEON	-101.5	21	1819	Mexico	1994	1994	{ws, wd, td, t}	non_commercial
MXA00765774	1	DEL BAJIO/LEON	-101.5	21	1819	Mexico	2023	2024	{t, td, ws, wd, mslp}	non_commercial
MOA00749061	2	DEROUA	-7.53	33.4	185	Morocco	1943	1943	{td, mslp, wd, ws, t}	non_commercial
MOA00749061	1	DEROUA	-7.53	33.4	185	Morocco	2023	2024	{td, wd, t, ws, mslp, slp}	non_commercial
ROM00015230	1	DEVA	22.9	45.87	231	Romania	1952	2024	{td, mslp, t, ws, wd, slp}	non_commercial
ROMU0015230	2	DEVA RUMANIA	22.9	45.88	194	Romania	1952	1967	{mslp, td, t}	non_commercial
ROMU0015230	1	DEVA RUMANIA	22.9	45.88	194	Romania	2023	2024	{td, wd, t, mslp, ws, slp}	non_commercial
GRI0000LGZA	1	DIONYSIOS SOLOMOS	20.88	37.75	4.6	Greece	1991	2024	{td, ws, t, wd, mslp}	non_commercial
UKI0000EGXD	2	DISHFORTH	-1.42	54.14	35.7	United Kingdom	1992	2016	{td, t, mslp, ws, wd, slp}	open_access
GMMU0010490	1	DOBERLUG GERMANY (KIRCHHAIN)	13.58	51.65	102	Germany	1952	1960	{td, mslp, t}	open_access
GMN00001001	2	DOBERLUG-KIRCHHAIN	13.57	51.65	97	Germany	1952	1960	{t, mslp, td}	open_access
GMN00001001	1	DOBERLUG-KIRCHHAIN	13.57	51.65	97	Germany	1952	2020	{td, mslp, t, slp}	open_access
QAI0000OTHH	1	DOHA	51.6	25.27	4	Qatar	2014	2024	{td, wd, ws, t, mslp, slp}	non_commercial
QAI0000OTBD	1	DOHA INTL	51.57	25.26	10.7	Qatar	1973	2024	{td, t, mslp, wd, ws, slp}	non_commercial
QAI0000OTBD	2	DOHA INTL	51.57	25.26	10.7	Qatar	1973	2024	{t, mslp, wd, ws, td, slp}	open_access
QAM00041168	3	DOHA PORT	51.55	25.3	4	Qatar	1978	2019	{t, ws, mslp, wd, td, slp}	non_commercial
QAM00041168	1	DOHA PORT	51.55	25.3	4	Qatar	2023	2024	{slp, t, mslp, ws, td, wd}	non_commercial
QAM00041168	2	DOHA PORT	51.55	25.3	4	Qatar	2023	2024	{wd, t, td, ws, slp, mslp}	non_commercial
FRA00072835	2	DOLE/TAVAUX	5.43	47.05	196	France	1944	2024	{td, t, ws, wd, mslp}	open_access
FRA00072835	1	DOLE/TAVAUX	5.43	47.05	196	France	2023	2024	{slp, mslp, td, wd, t, ws}	open_access
FRA00072835	3	DOLE/TAVAUX	5.43	47.05	196	France	2023	2024	{mslp, slp, td, t, ws, wd}	open_access
FRM00007386	1	DOLE-TAVAUX	5.42	47.03	195	France	1998	2024	{ws, wd, td, t, slp, mslp}	open_access
TWI0000RCLM	1	DONGSHA	116.72	20.67	6	Taiwan	1949	2000	{td, mslp, wd, ws, t, slp}	non_commercial
AUI0000LOIH	1	DORNBIRN	9.73	47.43	410	Austria	1995	2024	{td, wd, mslp, ws, slp, t}	non_commercial
GMI0000EDDC	2	DRESDEN	13.77	51.13	230.1	Germany	1929	2024	{mslp, t, wd, ws, td, slp}	open_access
GMI0000EDDC	5	DRESDEN	13.77	51.13	230.1	Germany	1929	1966	{t, mslp}	open_access
GMI0000EDDC	3	DRESDEN	13.77	51.13	230.1	Germany	1960	1971	{mslp, t, td}	open_access
GMI0000EDDC	6	DRESDEN	13.77	51.13	230.1	Germany	1960	1971	{mslp, td, t}	open_access
GMI0000EDDC	7	DRESDEN	13.77	51.13	230.1	Germany	1961	1966	{mslp, t}	open_access
GMI0000EDDC	1	DRESDEN	13.77	51.13	230.1	Germany	1973	2020	{t, mslp, td, slp}	open_access
GMM00009488	2	DRESDEN/KLOTZSCHE	13.8	51.13	226	Germany	1929	1939	{mslp, t}	open_access
GMM00009488	5	DRESDEN/KLOTZSCHE	13.8	51.13	226	Germany	1929	1966	{t, mslp}	open_access
GMM00009488	1	DRESDEN/KLOTZSCHE	13.8	51.13	226	Germany	1952	1992	{mslp, td, t, slp, ws, wd}	open_access
GMM00009488	4	DRESDEN/KLOTZSCHE	13.8	51.13	226	Germany	1952	1992	{td, mslp, t, slp, wd, ws}	open_access
GMM00009488	3	DRESDEN/KLOTZSCHE	13.8	51.13	226	Germany	1960	1971	{mslp, td, t}	open_access
PKM00041515	1	DROSH	71.78	35.57	1465	Pakistan	1944	2024	{td, t, mslp, wd, ws, slp}	non_commercial
PKMU0020354	2	DROSH PAKISTAN	71.78	35.57	1435	Pakistan	1944	1948	{t, td}	non_commercial
PKMU0020354	1	DROSH PAKISTAN	71.78	35.57	1435	Pakistan	2023	2024	{td, t, slp, ws, wd}	non_commercial
SZI0000LSMD	1	DUBENDORF	8.65	47.4	448	Switzerland	2004	2024	{td, ws, t, wd}	non_commercial
SZM00006807	2	DUEBENDORF	8.63	47.4	435	Switzerland	2007	2007	{wd, t, ws, td}	non_commercial
SZM00006807	1	DUEBENDORF	8.63	47.4	435	Switzerland	2023	2024	{td, t, wd, ws}	non_commercial
UKA00038881	3	DUNGENESS (CAPE)	0.97	50.92	3	United Kingdom	1929	1980	{ws, mslp, td, t, wd, slp}	open_access
UKA00038881	5	DUNGENESS (CAPE)	0.97	50.92	3	United Kingdom	1929	1934	{td, mslp, t}	open_access
UKA00038881	2	DUNGENESS (CAPE)	0.97	50.92	3	United Kingdom	2023	2024	{t, td, ws, wd}	open_access
UKA00038881	1	DUNGENESS (CAPE)	0.97	50.92	3	United Kingdom	2023	2024	{t, td, ws, wd}	open_access
MXA00764236	2	DURANGO APT	-104.55	24.13	1857	Mexico	1994	1994	{t, td, ws, wd}	non_commercial
MXA00764236	1	DURANGO APT	-104.55	24.13	1857	Mexico	2023	2024	{td, t, wd, ws, mslp}	non_commercial
MXI0000MMDO	1	DURANGO INTL	-104.53	24.12	1860.5	Mexico	1975	2024	{ws, td, t, wd, mslp}	non_commercial
