observation_id,data_policy_licence,date_time,date_time_meaning,observation_duration,longitude,latitude,report_type,height_above_surface,observed_variable,units,observation_value,value_significance,platform_type,station_type,primary_station_id,station_name,quality_flag,source_id
GM000003342-4-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,13.064,52.383,CLIMAT,2.0,air_temperature,K,290.89,Maximum value over indicated period,,Land station,GM000003342,POTSDAM,Passed,229
GM000003342-4-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,13.064,52.383,CLIMAT,2.0,air_temperature,K,282.5,Minimum value over indicated period,,Land station,GM000003342,POTSDAM,Passed,229
GM000003342-4-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,13.064,52.383,CLIMAT,2.0,air_temperature,K,287.16,Maximum value over indicated period,,Land station,GM000003342,POTSDAM,Passed,229
GM000003342-4-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,13.064,52.383,CLIMAT,2.0,air_temperature,K,277.28,Minimum value over indicated period,,Land station,GM000003342,POTSDAM,Passed,229
GM000003342-4-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,13.064,52.383,CLIMAT,2.0,air_temperature,K,283.47,Maximum value over indicated period,,Land station,GM000003342,POTSDAM,Passed,229
GM000003342-4-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,13.064,52.383,CLIMAT,2.0,air_temperature,K,277.44,Minimum value over indicated period,,Land station,GM000003342,POTSDAM,Passed,229
GM000003342-4-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,13.064,52.383,CLIMAT,2.0,air_temperature,K,272.01,Maximum value over indicated period,,Land station,GM000003342,POTSDAM,Passed,229
GM000003342-4-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,13.064,52.383,CLIMAT,2.0,air_temperature,K,266.62,Minimum value over indicated period,,Land station,GM000003342,POTSDAM,Passed,229
GM000004063-5-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,278.82,Maximum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,272.34,Minimum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,281.6,Maximum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,270.9,Minimum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,284.38,Maximum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,270.75,Minimum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,286.81,Maximum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,276.24,Minimum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,291.18,Maximum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,279.82,Minimum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,296.56,Maximum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,282.07,Minimum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,297.74,Maximum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,285.61,Minimum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,298.84,Maximum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,284.83,Minimum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,292.03,Maximum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,282.64,Minimum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,288.54,Maximum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,275.77,Minimum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,283.19,Maximum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,276.41,Minimum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,273.11,Maximum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004063-5-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,10.922,49.875,CLIMAT,2.0,air_temperature,K,266.94,Minimum value over indicated period,,Land station,GM000004063,BAMBERG,Passed,232
GM000004199-7-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,278.6,Maximum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,272.1,Minimum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,280.29,Maximum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,270.91,Minimum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,282.71,Maximum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,271.69,Minimum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,285.29,Maximum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,276.62,Minimum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,289.41,Maximum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,279.64,Minimum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,294.01,Maximum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,283.13,Minimum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,295.74,Maximum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,286.16,Minimum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,296.78,Maximum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,285.69,Minimum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,291.39,Maximum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,282.94,Minimum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,287.52,Maximum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,277.15,Minimum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,281.9,Maximum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,274.47,Minimum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,271.07,Maximum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004199-7-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,11.502,48.167,CLIMAT,2.0,air_temperature,K,264.86,Minimum value over indicated period,,Land station,GM000004199,MUNCHEN-NYMPHENBURG,Passed,232
GM000004204-4-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,278.84,Maximum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,272.88,Minimum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,281.03,Maximum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,270.74,Minimum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,282.89,Maximum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,271.41,Minimum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,286.88,Maximum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,276.2,Minimum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,290.38,Maximum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,279.91,Minimum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,294.01,Maximum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,282.26,Minimum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,296.95,Maximum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,285.74,Minimum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,297.5,Maximum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,284.26,Minimum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,291.84,Maximum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,281.75,Minimum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,288.21,Maximum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,275.46,Minimum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,284.52,Maximum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,276.91,Minimum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,273.77,Maximum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000004204-4-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,11.584,50.927,CLIMAT,2.0,air_temperature,K,265.62,Minimum value over indicated period,,Land station,GM000004204,JENA STERNWARTE,Passed,229
GM000010147-5-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,9.99,53.635,CLIMAT,2.0,air_temperature,K,278.81,Maximum value over indicated period,,Land station,GM000010147,HAMBURG FUHLSBUETTEL GSN,Passed,231
GM000010147-5-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,9.99,53.635,CLIMAT,2.0,air_temperature,K,274.09,Minimum value over indicated period,,Land station,GM000010147,HAMBURG FUHLSBUETTEL GSN,Passed,231
GM000010147-5-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,9.99,53.635,CLIMAT,2.0,air_temperature,K,278.93,Maximum value over indicated period,,Land station,GM000010147,HAMBURG FUHLSBUETTEL GSN,Passed,231
GM000010147-5-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,9.99,53.635,CLIMAT,2.0,air_temperature,K,274.09,Minimum value over indicated period,,Land station,GM000010147,HAMBURG FUHLSBUETTEL GSN,Passed,231
GM000010147-5-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,9.99,53.635,CLIMAT,2.0,air_temperature,K,279.1,Maximum value over indicated period,,Land station,GM000010147,HAMBURG FUHLSBUETTEL GSN,Passed,231
GM000010147-5-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,9.99,53.635,CLIMAT,2.0,air_temperature,K,272.85,Minimum value over indicated period,,Land station,GM000010147,HAMBURG FUHLSBUETTEL GSN,Passed,231
GM000010147-5-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,9.99,53.635,CLIMAT,2.0,air_temperature,K,283.8,Maximum value over indicated period,,Land station,GM000010147,HAMBURG FUHLSBUETTEL GSN,Passed,231
GM000010147-5-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,9.99,53.635,CLIMAT,2.0,air_temperature,K,277.54,Minimum value over indicated period,,Land station,GM000010147,HAMBURG FUHLSBUETTEL GSN,Passed,231
GM000010147-5-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,9.99,53.635,CLIMAT,2.0,air_temperature,K,288.08,Maximum value over indicated period,,Land station,GM000010147,HAMBURG FUHLSBUETTEL GSN,Passed,231
GM000010147-5-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,9.99,53.635,CLIMAT,2.0,air_temperature,K,281.08,Minimum value over indicated period,,Land station,GM000010147,HAMBURG FUHLSBUETTEL GSN,Passed,231
GM000010147-5-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,9.99,53.635,CLIMAT,2.0,air_temperature,K,292.19,Maximum value over indicated period,,Land station,GM000010147,HAMBURG FUHLSBUETTEL GSN,Passed,231
GM000010147-5-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,9.99,53.635,CLIMAT,2.0,air_temperature,K,284.13,Minimum value over indicated period,,Land station,GM000010147,HAMBURG FUHLSBUETTEL GSN,Passed,231
GM000010147-5-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,9.99,53.635,CLIMAT,2.0,air_temperature,K,294.95,Maximum value over indicated period,,Land station,GM000010147,HAMBURG FUHLSBUETTEL GSN,Passed,231
GM000010147-5-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,9.99,53.635,CLIMAT,2.0,air_temperature,K,288.08,Minimum value over indicated period,,Land station,GM000010147,HAMBURG FUHLSBUETTEL GSN,Passed,231
GM000010147-5-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,9.99,53.635,CLIMAT,2.0,air_temperature,K,294.14,Maximum value over indicated period,,Land station,GM000010147,HAMBURG FUHLSBUETTEL GSN,Passed,231
