primary_station_id_3,primary_station_id_2,station_id,record_number,station_name,longitude,latitude,height_of_station_above_sea_level,sub_region,region,data_policy_licence
RQC00664193-161-1,RQC00664193-161,RQC00664193,1,PR GUAYAMA 2E,-66.088,17.978,21.9,181,4,0
RQC00664193-233-2,RQC00664193-233,RQC00664193,2,PR GUAYAMA 2E,-66.088,17.978,21.9,181,4,0
RQC00664276-120-3,RQC00664276-120,RQC00664276,3,PR GURABO SUBSTN,-65.992,18.258,48.8,181,4,0
RQC00664276-161-1,RQC00664276-161,RQC00664276,1,PR GURABO SUBSTN,-65.992,18.258,48.8,181,4,0
RQC00664276-233-2,RQC00664276-233,RQC00664276,2,PR GURABO SUBSTN,-65.992,18.258,48.8,181,4,0
RQC00664330-120-3,RQC00664330-120,RQC00664330,3,PR HACIENDA CONSTANZA,-67.053,18.124,146.3,181,4,0
RQC00664330-161-1,RQC00664330-161,RQC00664330,1,PR HACIENDA CONSTANZA,-67.053,18.124,146.3,181,4,0
RQC00664330-233-2,RQC00664330-233,RQC00664330,2,PR HACIENDA CONSTANZA,-67.053,18.124,146.3,181,4,0
RQC00664614-120-1,RQC00664614-120,RQC00664614,1,PR HUMACAO NATURAL RESERVE,-66.772,18.151,2.7,181,4,0
RQC00664614-160-2,RQC00664614-160,RQC00664614,2,PR HUMACAO NATURAL RESERVE,-66.772,18.151,2.7,181,4,0
RQC00664702-120-3,RQC00664702-120,RQC00664702,3,PR ISABELA SUBSTN,-67.052,18.465,128,181,4,0
RQC00664702-161-1,RQC00664702-161,RQC00664702,1,PR ISABELA SUBSTN,-67.052,18.465,128,181,4,0
RQC00664702-233-2,RQC00664702-233,RQC00664702,2,PR ISABELA SUBSTN,-67.052,18.465,128,181,4,0
RQC00664867-120-3,RQC00664867-120,RQC00664867,3,PR JAJOME ALTO,-66.143,18.072,719.3,181,4,0
RQC00664867-161-1,RQC00664867-161,RQC00664867,1,PR JAJOME ALTO,-66.143,18.072,719.3,181,4,0
RQC00664867-233-2,RQC00664867-233,RQC00664867,2,PR JAJOME ALTO,-66.143,18.072,719.3,181,4,0
RQC00665020-120-3,RQC00665020-120,RQC00665020,3,PR JUANA DIAZ CAMP,-66.499,18.051,79.9,181,4,0
RQC00665020-161-1,RQC00665020-161,RQC00665020,1,PR JUANA DIAZ CAMP,-66.499,18.051,79.9,181,4,0
RQC00665020-233-2,RQC00665020-233,RQC00665020,2,PR JUANA DIAZ CAMP,-66.499,18.051,79.9,181,4,0
RQC00665064-120-3,RQC00665064-120,RQC00665064,3,PR JUNCOS 1 SE,-65.911,18.226,64.9,181,4,0
RQC00665064-160-4,RQC00665064-160,RQC00665064,4,PR JUNCOS 1 SE,-65.911,18.226,64.9,181,4,0
RQC00665064-161-1,RQC00665064-161,RQC00665064,1,PR JUNCOS 1 SE,-65.911,18.226,64.9,181,4,0
RQC00665064-233-2,RQC00665064-233,RQC00665064,2,PR JUNCOS 1 SE,-65.911,18.226,64.9,181,4,0
RQC00665097-120-3,RQC00665097-120,RQC00665097,3,PR LAJAS SUBSTN,-67.072,18.033,27.4,181,4,0
RQC00665097-161-1,RQC00665097-161,RQC00665097,1,PR LAJAS SUBSTN,-67.072,18.033,27.4,181,4,0
RQC00665097-233-2,RQC00665097-233,RQC00665097,2,PR LAJAS SUBSTN,-67.072,18.033,27.4,181,4,0
RQC00665693-120-3,RQC00665693-120,RQC00665693,3,PR MAGUEYES IS,-67.046,17.972,3.7,181,4,0
RQC00665693-161-1,RQC00665693-161,RQC00665693,1,PR MAGUEYES IS,-67.046,17.972,3.7,181,4,0
RQC00665693-233-2,RQC00665693-233,RQC00665693,2,PR MAGUEYES IS,-67.046,17.972,3.7,181,4,0
RQC00665807-120-3,RQC00665807-120,RQC00665807,3,PR MANATI 2 E,-66.466,18.431,76.2,181,4,0
RQC00665807-161-1,RQC00665807-161,RQC00665807,1,PR MANATI 2 E,-66.466,18.431,76.2,181,4,0
RQC00665807-233-2,RQC00665807-233,RQC00665807,2,PR MANATI 2 E,-66.466,18.431,76.2,181,4,0
RQC00665908-120-3,RQC00665908-120,RQC00665908,3,PR MARICAO 2 SSW,-66.989,18.151,863.2,181,4,0
RQC00665908-160-4,RQC00665908-160,RQC00665908,4,PR MARICAO 2 SSW,-66.989,18.151,863.2,181,4,0
RQC00665908-161-1,RQC00665908-161,RQC00665908,1,PR MARICAO 2 SSW,-66.989,18.151,863.2,181,4,0
RQC00665908-233-2,RQC00665908-233,RQC00665908,2,PR MARICAO 2 SSW,-66.989,18.151,863.2,181,4,0
RQC00665911-120-2,RQC00665911-120,RQC00665911,2,PR MARICAO FISH HATCHERY,-66.987,18.172,457.2,181,4,0
RQC00665911-160-3,RQC00665911-160,RQC00665911,3,PR MARICAO FISH HATCHERY,-66.987,18.172,457.2,181,4,0
RQC00665911-161-1,RQC00665911-161,RQC00665911,1,PR MARICAO FISH HATCHERY,-66.987,18.172,457.2,181,4,0
RQC00666073-120-2,RQC00666073-120,RQC00666073,2,PR MAYAGUEZ CITY,-67.138,18.188,22.6,181,4,0
RQC00666073-161-1,RQC00666073-161,RQC00666073,1,PR MAYAGUEZ CITY,-67.138,18.188,22.6,181,4,0
RQC00666083-120-2,RQC00666083-120,RQC00666083,2,PR MAYAGUEZ AP,-67.149,18.254,11.6,181,4,0
RQC00666083-161-1,RQC00666083-161,RQC00666083,1,PR MAYAGUEZ AP,-67.149,18.254,11.6,181,4,0
RQC00666343-120-2,RQC00666343-120,RQC00666343,2,PR CULEBRA HILL,-65.29,18.297,71.3,181,4,0
RQC00666343-160-3,RQC00666343-160,RQC00666343,3,PR CULEBRA HILL,-65.29,18.297,71.3,181,4,0
RQC00666343-233-1,RQC00666343-233,RQC00666343,1,PR CULEBRA HILL,-65.29,18.297,71.3,181,4,0
RQC00666361-120-3,RQC00666361-120,RQC00666361,3,PR MORA CAMP,-67.029,18.474,125,181,4,0
RQC00666361-161-1,RQC00666361-161,RQC00666361,1,PR MORA CAMP,-67.029,18.474,125,181,4,0
RQC00666361-233-2,RQC00666361-233,RQC00666361,2,PR MORA CAMP,-67.029,18.474,125,181,4,0
RQC00666390-120-3,RQC00666390-120,RQC00666390,3,PR MOROVIS 1 N,-66.408,18.334,182.9,181,4,0
RQC00666390-160-4,RQC00666390-160,RQC00666390,4,PR MOROVIS 1 N,-66.408,18.334,182.9,181,4,0
RQC00666390-161-1,RQC00666390-161,RQC00666390,1,PR MOROVIS 1 N,-66.408,18.334,182.9,181,4,0
RQC00666390-233-2,RQC00666390-233,RQC00666390,2,PR MOROVIS 1 N,-66.408,18.334,182.9,181,4,0
RQC00666514-120-3,RQC00666514-120,RQC00666514,3,PR NEGRO - COROZAL,-66.343,18.289,538.3,181,4,0
RQC00666514-161-1,RQC00666514-161,RQC00666514,1,PR NEGRO - COROZAL,-66.343,18.289,538.3,181,4,0
RQC00666514-233-2,RQC00666514-233,RQC00666514,2,PR NEGRO - COROZAL,-66.343,18.289,538.3,181,4,0
RQC00666725-120-2,RQC00666725-120,RQC00666725,2,PR PALMA SOLA,-65.866,18.317,466,181,4,0
RQC00666725-160-3,RQC00666725-160,RQC00666725,3,PR PALMA SOLA,-65.866,18.317,466,181,4,0
RQC00666725-233-1,RQC00666725-233,RQC00666725,1,PR PALMA SOLA,-65.866,18.317,466,181,4,0
RQC00666730-120-3,RQC00666730-120,RQC00666730,3,PR PALMAREJO VEGA BAJA,-66.43,18.385,170.7,181,4,0
RQC00666730-160-4,RQC00666730-160,RQC00666730,4,PR PALMAREJO VEGA BAJA,-66.43,18.385,170.7,181,4,0
RQC00666730-161-1,RQC00666730-161,RQC00666730,1,PR PALMAREJO VEGA BAJA,-66.43,18.385,170.7,181,4,0
RQC00666730-233-2,RQC00666730-233,RQC00666730,2,PR PALMAREJO VEGA BAJA,-66.43,18.385,170.7,181,4,0
RQC00666805-120-3,RQC00666805-120,RQC00666805,3,PR PARAISO,-65.721,18.265,109.7,181,4,0
RQC00666805-160-4,RQC00666805-160,RQC00666805,4,PR PARAISO,-65.721,18.265,109.7,181,4,0
RQC00666805-161-1,RQC00666805-161,RQC00666805,1,PR PARAISO,-65.721,18.265,109.7,181,4,0
RQC00666805-233-2,RQC00666805-233,RQC00666805,2,PR PARAISO,-65.721,18.265,109.7,181,4,0
RQC00666983-120-3,RQC00666983-120,RQC00666983,3,PR PENUELAS 1 E,-66.718,18.059,143.3,181,4,0
RQC00666983-161-1,RQC00666983-161,RQC00666983,1,PR PENUELAS 1 E,-66.718,18.059,143.3,181,4,0
RQC00666983-233-2,RQC00666983-233,RQC00666983,2,PR PENUELAS 1 E,-66.718,18.059,143.3,181,4,0
RQC00667292-120-4,RQC00667292-120,RQC00667292,4,PR PONCE 4 E,-66.525,18.026,21.3,181,4,0
RQC00667292-161-1,RQC00667292-161,RQC00667292,1,PR PONCE 4 E,-66.525,18.026,21.3,181,4,0
RQC00667292-162-2,RQC00667292-162,RQC00667292,2,PR PONCE 4 E,-66.525,18.026,21.3,181,4,0
RQC00667292-233-3,RQC00667292-233,RQC00667292,3,PR PONCE 4 E,-66.525,18.026,21.3,181,4,0
RQC00668126-120-3,RQC00668126-120,RQC00668126,3,PR RINCON,-67.25,18.338,3,181,4,0
RQC00668126-160-4,RQC00668126-160,RQC00668126,4,PR RINCON,-67.25,18.338,3,181,4,0
RQC00668126-161-1,RQC00668126-161,RQC00668126,1,PR RINCON,-67.25,18.338,3,181,4,0
RQC00668126-233-2,RQC00668126-233,RQC00668126,2,PR RINCON,-67.25,18.338,3,181,4,0
RQC00668144-120-3,RQC00668144-120,RQC00668144,3,PR RIO BLANCO LOWER,-65.785,18.242,34.1,181,4,0
RQC00668144-160-4,RQC00668144-160,RQC00668144,4,PR RIO BLANCO LOWER,-65.785,18.242,34.1,181,4,0
RQC00668144-161-1,RQC00668144-161,RQC00668144,1,PR RIO BLANCO LOWER,-65.785,18.242,34.1,181,4,0
RQC00668144-233-2,RQC00668144-233,RQC00668144,2,PR RIO BLANCO LOWER,-65.785,18.242,34.1,181,4,0
RQC00668306-120-3,RQC00668306-120,RQC00668306,3,PR RIO PIEDRAS EXP STN,-66.054,18.391,28,181,4,0
RQC00668306-161-1,RQC00668306-161,RQC00668306,1,PR RIO PIEDRAS EXP STN,-66.054,18.391,28,181,4,0
RQC00668306-233-2,RQC00668306-233,RQC00668306,2,PR RIO PIEDRAS EXP STN,-66.054,18.391,28,181,4,0
RQC00668536-120-4,RQC00668536-120,RQC00668536,4,PR SABANA GRANDE 2 ENE,-66.93,18.089,259.1,181,4,0
RQC00668536-161-1,RQC00668536-161,RQC00668536,1,PR SABANA GRANDE 2 ENE,-66.93,18.089,259.1,181,4,0
RQC00668536-162-2,RQC00668536-162,RQC00668536,2,PR SABANA GRANDE 2 ENE,-66.93,18.089,259.1,181,4,0
RQC00668536-233-3,RQC00668536-233,RQC00668536,3,PR SABANA GRANDE 2 ENE,-66.93,18.089,259.1,181,4,0
RQC00668814-120-3,RQC00668814-120,RQC00668814,3,PR WFO SAN JUAN,-65.992,18.431,3,181,4,0
RQC00668814-160-4,RQC00668814-160,RQC00668814,4,PR WFO SAN JUAN,-65.992,18.431,3,181,4,0
RQC00668814-161-1,RQC00668814-161,RQC00668814,1,PR WFO SAN JUAN,-65.992,18.431,3,181,4,0
RQC00668814-233-2,RQC00668814-233,RQC00668814,2,PR WFO SAN JUAN,-65.992,18.431,3,181,4,0
RQC00668815-120-3,RQC00668815-120,RQC00668815,3,PR SAN LORENZO 3S,-65.959,18.152,155.4,181,4,0
RQC00668815-161-1,RQC00668815-161,RQC00668815,1,PR SAN LORENZO 3S,-65.959,18.152,155.4,181,4,0
RQC00668815-233-2,RQC00668815-233,RQC00668815,2,PR SAN LORENZO 3S,-65.959,18.152,155.4,181,4,0
RQC00668940-120-2,RQC00668940-120,RQC00668940,2,PR SANTA ISABEL 2 ENE,-66.377,17.969,9.1,181,4,0
RQC00668940-161-1,RQC00668940-161,RQC00668940,1,PR SANTA ISABEL 2 ENE,-66.377,17.969,9.1,181,4,0
RQC00668955-120-3,RQC00668955-120,RQC00668955,3,PR SANTA RITA,-66.885,18.01,22.9,181,4,0
RQC00668955-161-1,RQC00668955-161,RQC00668955,1,PR SANTA RITA,-66.885,18.01,22.9,181,4,0
RQC00668955-233-2,RQC00668955-233,RQC00668955,2,PR SANTA RITA,-66.885,18.01,22.9,181,4,0
RQC00669415-120-3,RQC00669415-120,RQC00669415,3,PR TOA BAJA LEVITTOWN,-66.168,18.436,8.5,181,4,0
RQC00669415-160-5,RQC00669415-160,RQC00669415,5,PR TOA BAJA LEVITTOWN,-66.168,18.436,8.5,181,4,0
RQC00669415-161-1,RQC00669415-161,RQC00669415,1,PR TOA BAJA LEVITTOWN,-66.168,18.436,8.5,181,4,0
RQC00669415-233-2,RQC00669415-233,RQC00669415,2,PR TOA BAJA LEVITTOWN,-66.168,18.436,8.5,181,4,0
RQC00669415-235-4,RQC00669415-235,RQC00669415,4,PR TOA BAJA LEVITTOWN,-66.168,18.436,8.5,181,4,0
RQC00669432-120-3,RQC00669432-120,RQC00669432,3,PR TORO NEGRO FOREST,-66.493,18.173,868.1,181,4,0
RQC00669432-161-1,RQC00669432-161,RQC00669432,1,PR TORO NEGRO FOREST,-66.493,18.173,868.1,181,4,0
RQC00669432-233-2,RQC00669432-233,RQC00669432,2,PR TORO NEGRO FOREST,-66.493,18.173,868.1,181,4,0
RQC00669521-120-3,RQC00669521-120,RQC00669521,3,PR TRUJILLO ALTO 2 SSW,-66.016,18.328,35.1,181,4,0
RQC00669521-160-4,RQC00669521-160,RQC00669521,4,PR TRUJILLO ALTO 2 SSW,-66.016,18.328,35.1,181,4,0
RQC00669521-161-1,RQC00669521-161,RQC00669521,1,PR TRUJILLO ALTO 2 SSW,-66.016,18.328,35.1,181,4,0
RQC00669521-233-2,RQC00669521-233,RQC00669521,2,PR TRUJILLO ALTO 2 SSW,-66.016,18.328,35.1,181,4,0
RQC00669774-120-3,RQC00669774-120,RQC00669774,3,PR VILLALBA 1 SE,-66.506,18.109,120.4,181,4,0
RQC00669774-161-1,RQC00669774-161,RQC00669774,1,PR VILLALBA 1 SE,-66.506,18.109,120.4,181,4,0
RQC00669774-233-2,RQC00669774-233,RQC00669774,2,PR VILLALBA 1 SE,-66.506,18.109,120.4,181,4,0
RQW00011603-120-6,RQW00011603-120,RQW00011603,6,PR BORINQUEN AP,-67.129,18.498,66.4,181,4,0
RQW00011603-161-2,RQW00011603-161,RQW00011603,2,PR BORINQUEN AP,-67.129,18.498,66.4,181,4,0
RQW00011603-161-1,RQW00011603-161,RQW00011603,1,PR BORINQUEN AP,-67.129,18.498,66.4,181,4,0
RQW00011603-162-3,RQW00011603-162,RQW00011603,3,PR BORINQUEN AP,-67.129,18.498,66.4,181,4,0
RQW00011603-164-4,RQW00011603-164,RQW00011603,4,PR BORINQUEN AP,-67.129,18.498,66.4,181,4,0
RQW00011603-233-5,RQW00011603-233,RQW00011603,5,PR BORINQUEN AP,-67.129,18.498,66.4,181,4,0
USC00010008-120-3,USC00010008-120,USC00010008,3,AL ABBEVILLE,-85.248,31.57,139,231,4,0
USC00010008-161-1,USC00010008-161,USC00010008,1,AL ABBEVILLE,-85.248,31.57,139,231,4,0
USC00010008-233-2,USC00010008-233,USC00010008,2,AL ABBEVILLE,-85.248,31.57,139,231,4,0
USC00010063-120-3,USC00010063-120,USC00010063,3,AL ADDISON,-87.181,34.255,249.3,231,4,0
USC00010063-160-5,USC00010063-160,USC00010063,5,AL ADDISON,-87.181,34.255,249.3,231,4,0
USC00010063-162-2,USC00010063-162,USC00010063,2,AL ADDISON,-87.181,34.255,249.3,231,4,0
USC00010063-235-4,USC00010063-235,USC00010063,4,AL ADDISON,-87.181,34.255,249.3,231,4,0
USC00010140-120-4,USC00010140-120,USC00010140,4,AL ALBERTA,-87.41,32.232,53.3,231,4,0
USC00010140-161-1,USC00010140-161,USC00010140,1,AL ALBERTA,-87.41,32.232,53.3,231,4,0
USC00010140-162-2,USC00010140-162,USC00010140,2,AL ALBERTA,-87.41,32.232,53.3,231,4,0
USC00010140-233-3,USC00010140-233,USC00010140,3,AL ALBERTA,-87.41,32.232,53.3,231,4,0
USC00010160-120-2,USC00010160-120,USC00010160,2,AL ALEXANDER CITY,-85.948,32.945,195.1,231,4,0
USC00010160-160-3,USC00010160-160,USC00010160,3,AL ALEXANDER CITY,-85.948,32.945,195.1,231,4,0
USC00010160-161-1,USC00010160-161,USC00010160,1,AL ALEXANDER CITY,-85.948,32.945,195.1,231,4,0
USC00010178-120-3,USC00010178-120,USC00010178,3,AL ALICEVILLE,-88.155,33.127,59.4,231,4,0
USC00010178-161-1,USC00010178-161,USC00010178,1,AL ALICEVILLE,-88.155,33.127,59.4,231,4,0
USC00010178-233-2,USC00010178-233,USC00010178,2,AL ALICEVILLE,-88.155,33.127,59.4,231,4,0
USC00010184-120-2,USC00010184-120,USC00010184,2,AL ALICEVILLE L&D,-88.288,33.21,50.3,231,4,0
USC00010184-160-3,USC00010184-160,USC00010184,3,AL ALICEVILLE L&D,-88.288,33.21,50.3,231,4,0
USC00010184-161-1,USC00010184-161,USC00010184,1,AL ALICEVILLE L&D,-88.288,33.21,50.3,231,4,0
USC00010252-120-4,USC00010252-120,USC00010252,4,AL ANDALUSIA 3 W,-86.522,31.307,76.2,231,4,0
USC00010252-161-1,USC00010252-161,USC00010252,1,AL ANDALUSIA 3 W,-86.522,31.307,76.2,231,4,0
USC00010252-162-2,USC00010252-162,USC00010252,2,AL ANDALUSIA 3 W,-86.522,31.307,76.2,231,4,0
USC00010252-233-3,USC00010252-233,USC00010252,3,AL ANDALUSIA 3 W,-86.522,31.307,76.2,231,4,0
USC00010260-120-2,USC00010260-120,USC00010260,2,AL LEXINGTON,-87.372,34.963,231.6,231,4,0
USC00010260-160-3,USC00010260-160,USC00010260,3,AL LEXINGTON,-87.372,34.963,231.6,231,4,0
USC00010260-161-1,USC00010260-161,USC00010260,1,AL LEXINGTON,-87.372,34.963,231.6,231,4,0
USC00010368-120-1,USC00010368-120,USC00010368,1,AL ASHLAND,-85.861,33.321,458.7,231,4,0
USC00010369-120-3,USC00010369-120,USC00010369,3,AL ASHLAND 3 ENE,-85.779,33.294,311.5,231,4,0
USC00010369-161-1,USC00010369-161,USC00010369,1,AL ASHLAND 3 ENE,-85.779,33.294,311.5,231,4,0
USC00010369-162-2,USC00010369-162,USC00010369,2,AL ASHLAND 3 ENE,-85.779,33.294,311.5,231,4,0
USC00010378-120-1,USC00010378-120,USC00010378,1,AL ASHVILLE 4 SW,-86.304,33.792,185.9,231,4,0
USC00010390-120-3,USC00010390-120,USC00010390,3,AL ATHENS,-86.951,34.775,210,231,4,0
USC00010390-160-4,USC00010390-160,USC00010390,4,AL ATHENS,-86.951,34.775,210,231,4,0
USC00010390-161-1,USC00010390-161,USC00010390,1,AL ATHENS,-86.951,34.775,210,231,4,0
USC00010390-162-2,USC00010390-162,USC00010390,2,AL ATHENS,-86.951,34.775,210,231,4,0
USC00010402-120-4,USC00010402-120,USC00010402,4,AL ATMORE,-87.439,31.182,91.4,231,4,0
USC00010402-160-5,USC00010402-160,USC00010402,5,AL ATMORE,-87.439,31.182,91.4,231,4,0
USC00010402-162-2,USC00010402-162,USC00010402,2,AL ATMORE,-87.439,31.182,91.4,231,4,0
USC00010402-233-3,USC00010402-233,USC00010402,3,AL ATMORE,-87.439,31.182,91.4,231,4,0
USC00010425-120-2,USC00010425-120,USC00010425,2,AL AUBURN NO.2,-85.465,32.599,166.1,231,4,0
USC00010425-160-3,USC00010425-160,USC00010425,3,AL AUBURN NO.2,-85.465,32.599,166.1,231,4,0
USC00010425-161-1,USC00010425-161,USC00010425,1,AL AUBURN NO.2,-85.465,32.599,166.1,231,4,0
USC00010505-120-2,USC00010505-120,USC00010505,2,AL BANKHEAD L&D,-87.357,33.453,85.3,231,4,0
USC00010505-160-3,USC00010505-160,USC00010505,3,AL BANKHEAD L&D,-87.357,33.453,85.3,231,4,0
USC00010505-161-1,USC00010505-161,USC00010505,1,AL BANKHEAD L&D,-87.357,33.453,85.3,231,4,0
USC00010583-120-4,USC00010583-120,USC00010583,4,AL BAY MINETTE,-87.785,30.884,82.6,231,4,0
USC00010583-160-5,USC00010583-160,USC00010583,5,AL BAY MINETTE,-87.785,30.884,82.6,231,4,0
USC00010583-162-2,USC00010583-162,USC00010583,2,AL BAY MINETTE,-87.785,30.884,82.6,231,4,0
USC00010583-233-3,USC00010583-233,USC00010583,3,AL BAY MINETTE,-87.785,30.884,82.6,231,4,0
USC00010655-120-2,USC00010655-120,USC00010655,2,AL BELLE MINA 2 N,-86.882,34.689,183.8,231,4,0
USC00010655-160-3,USC00010655-160,USC00010655,3,AL BELLE MINA 2 N,-86.882,34.689,183.8,231,4,0
USC00010655-161-1,USC00010655-161,USC00010655,1,AL BELLE MINA 2 N,-86.882,34.689,183.8,231,4,0
USC00010748-120-4,USC00010748-120,USC00010748,4,AL BERRY 3 NW,-87.649,33.697,150.3,231,4,0
USC00010748-160-5,USC00010748-160,USC00010748,5,AL BERRY 3 NW,-87.649,33.697,150.3,231,4,0
USC00010748-162-2,USC00010748-162,USC00010748,2,AL BERRY 3 NW,-87.649,33.697,150.3,231,4,0
USC00010748-233-3,USC00010748-233,USC00010748,3,AL BERRY 3 NW,-87.649,33.697,150.3,231,4,0
USC00010764-120-2,USC00010764-120,USC00010764,2,AL BESSEMER 3 WSW,-87.008,33.395,135.6,231,4,0
USC00010764-160-3,USC00010764-160,USC00010764,3,AL BESSEMER 3 WSW,-87.008,33.395,135.6,231,4,0
USC00010764-161-1,USC00010764-161,USC00010764,1,AL BESSEMER 3 WSW,-87.008,33.395,135.6,231,4,0
USC00010823-120-3,USC00010823-120,USC00010823,3,AL BILLINGSLEY,-86.724,32.662,134.1,231,4,0
USC00010823-160-4,USC00010823-160,USC00010823,4,AL BILLINGSLEY,-86.724,32.662,134.1,231,4,0
USC00010823-161-1,USC00010823-161,USC00010823,1,AL BILLINGSLEY,-86.724,32.662,134.1,231,4,0
USC00010823-162-2,USC00010823-162,USC00010823,2,AL BILLINGSLEY,-86.724,32.662,134.1,231,4,0
USC00010957-120-3,USC00010957-120,USC00010957,3,AL BOAZ,-86.163,34.201,326.1,231,4,0
USC00010957-160-4,USC00010957-160,USC00010957,4,AL BOAZ,-86.163,34.201,326.1,231,4,0
USC00010957-161-1,USC00010957-161,USC00010957,1,AL BOAZ,-86.163,34.201,326.1,231,4,0
USC00010957-162-2,USC00010957-162,USC00010957,2,AL BOAZ,-86.163,34.201,326.1,231,4,0
USC00011080-120-2,USC00011080-120,USC00011080,2,AL BREWTON 3 ENE,-87.049,31.141,48.8,231,4,0
USC00011080-160-3,USC00011080-160,USC00011080,3,AL BREWTON 3 ENE,-87.049,31.141,48.8,231,4,0
USC00011080-161-1,USC00011080-161,USC00011080,1,AL BREWTON 3 ENE,-87.049,31.141,48.8,231,4,0
USC00011084-120-4,USC00011084-120,USC00011084,4,AL BREWTON 3 SSE    HCN,-87.055,31.058,25.9,231,4,0
USC00011084-161-1,USC00011084-161,USC00011084,1,AL BREWTON 3 SSE    HCN,-87.055,31.058,25.9,231,4,0
USC00011084-162-2,USC00011084-162,USC00011084,2,AL BREWTON 3 SSE    HCN,-87.055,31.058,25.9,231,4,0
USC00011084-233-3,USC00011084-233,USC00011084,3,AL BREWTON 3 SSE    HCN,-87.055,31.058,25.9,231,4,0
USC00011099-120-3,USC00011099-120,USC00011099,3,AL BRIDGEPORT 5 NW,-85.801,34.979,202.4,231,4,0
USC00011099-160-4,USC00011099-160,USC00011099,4,AL BRIDGEPORT 5 NW,-85.801,34.979,202.4,231,4,0
USC00011099-161-1,USC00011099-161,USC00011099,1,AL BRIDGEPORT 5 NW,-85.801,34.979,202.4,231,4,0
USC00011099-162-2,USC00011099-162,USC00011099,2,AL BRIDGEPORT 5 NW,-85.801,34.979,202.4,231,4,0
USC00011100-120-1,USC00011100-120,USC00011100,1,AL BRIERFIELD,-87.002,33.038,112.8,231,4,0
USC00011100-160-2,USC00011100-160,USC00011100,2,AL BRIERFIELD,-87.002,33.038,112.8,231,4,0
USC00011178-120-3,USC00011178-120,USC00011178,3,AL BRUNDIDGE,-85.837,31.706,138.7,231,4,0
USC00011178-161-1,USC00011178-161,USC00011178,1,AL BRUNDIDGE,-85.837,31.706,138.7,231,4,0
USC00011178-162-2,USC00011178-162,USC00011178,2,AL BRUNDIDGE,-85.837,31.706,138.7,231,4,0
USC00011225-120-2,USC00011225-120,USC00011225,2,AL CAHABA PUMP HOUSE,-86.716,33.452,140.5,231,4,0
USC00011225-160-3,USC00011225-160,USC00011225,3,AL CAHABA PUMP HOUSE,-86.716,33.452,140.5,231,4,0
USC00011225-161-1,USC00011225-161,USC00011225,1,AL CAHABA PUMP HOUSE,-86.716,33.452,140.5,231,4,0
USC00011288-120-3,USC00011288-120,USC00011288,3,AL CALERA,-86.746,33.094,161.5,231,4,0
USC00011288-160-4,USC00011288-160,USC00011288,4,AL CALERA,-86.746,33.094,161.5,231,4,0
USC00011288-161-1,USC00011288-161,USC00011288,1,AL CALERA,-86.746,33.094,161.5,231,4,0
USC00011288-162-2,USC00011288-162,USC00011288,2,AL CALERA,-86.746,33.094,161.5,231,4,0
USC00011324-120-3,USC00011324-120,USC00011324,3,AL CAMP HILL 2NW,-85.656,32.824,207.3,231,4,0
USC00011324-161-1,USC00011324-161,USC00011324,1,AL CAMP HILL 2NW,-85.656,32.824,207.3,231,4,0
USC00011324-162-2,USC00011324-162,USC00011324,2,AL CAMP HILL 2NW,-85.656,32.824,207.3,231,4,0
USC00011377-120-3,USC00011377-120,USC00011377,3,AL CARBON HILL 4SE,-87.487,33.846,136.6,231,4,0
USC00011377-161-1,USC00011377-161,USC00011377,1,AL CARBON HILL 4SE,-87.487,33.846,136.6,231,4,0
USC00011377-162-2,USC00011377-162,USC00011377,2,AL CARBON HILL 4SE,-87.487,33.846,136.6,231,4,0
USC00011490-120-2,USC00011490-120,USC00011490,2,AL CENTRE,-85.685,34.15,182.9,231,4,0
USC00011490-160-3,USC00011490-160,USC00011490,3,AL CENTRE,-85.685,34.15,182.9,231,4,0
USC00011490-161-1,USC00011490-161,USC00011490,1,AL CENTRE,-85.685,34.15,182.9,231,4,0
USC00011566-120-3,USC00011566-120,USC00011566,3,AL CHATOM,-88.25,31.471,86.9,231,4,0
USC00011566-160-4,USC00011566-160,USC00011566,4,AL CHATOM,-88.25,31.471,86.9,231,4,0
USC00011566-161-1,USC00011566-161,USC00011566,1,AL CHATOM,-88.25,31.471,86.9,231,4,0
USC00011566-233-2,USC00011566-233,USC00011566,2,AL CHATOM,-88.25,31.471,86.9,231,4,0
USC00011620-120-2,USC00011620-120,USC00011620,2,AL CHILDERSBURG WTP,-86.343,33.285,127.4,231,4,0
USC00011620-160-3,USC00011620-160,USC00011620,3,AL CHILDERSBURG WTP,-86.343,33.285,127.4,231,4,0
USC00011620-161-1,USC00011620-161,USC00011620,1,AL CHILDERSBURG WTP,-86.343,33.285,127.4,231,4,0
USC00011690-120-3,USC00011690-120,USC00011690,3,AL CLAIBORNE L&D,-87.5,31.615,15.2,231,4,0
USC00011690-160-4,USC00011690-160,USC00011690,4,AL CLAIBORNE L&D,-87.5,31.615,15.2,231,4,0
USC00011690-161-1,USC00011690-161,USC00011690,1,AL CLAIBORNE L&D,-87.5,31.615,15.2,231,4,0
USC00011690-233-2,USC00011690-233,USC00011690,2,AL CLAIBORNE L&D,-87.5,31.615,15.2,231,4,0
USC00011694-120-4,USC00011694-120,USC00011694,4,AL CLANTON,-86.604,32.816,179.8,231,4,0
USC00011694-162-2,USC00011694-162,USC00011694,2,AL CLANTON,-86.604,32.816,179.8,231,4,0
