station_id,primary_station_id_3,primary_station_id_2,height_of_station_above_sea_level,sub_region,region,source_id,record_id,station_name
USS0009E09S,USS0009E09S-240,USS0009E09S-1,2670,231,4,240,1,WY Marquette
USS0009E10S,USS0009E10S-240,USS0009E10S-1,2852.9,231,4,240,1,WY Beartooth Lake
USS0009E11S,USS0009E11S-240,USS0009E11S-1,2804.2,231,4,240,1,WY Evening Star
USS0009E13S,USS0009E13S-240,USS0009E13S-1,2980.9,231,4,240,1,WY Blackwater
USS0009F04S,USS0009F04S-240,USS0009F04S-1,2667,231,4,240,1,WY Burroughs Creek
USS0009F08S,USS0009F08S-240,USS0009F08S-1,2856,231,4,240,1,WY Little Warm
USS0009F18S,USS0009F18S-240,USS0009F18S-1,2545.1,231,4,240,1,WY Younts Peak
USS0009F20S,USS0009F20S-240,USS0009F20S-1,2560.3,231,4,240,1,WY Castle Creek
USS0009F21S,USS0009F21S-240,USS0009F21S-1,2542,231,4,240,1,WY New Fork Lake
USS0009F23S,USS0009F23S-240,USS0009F23S-1,2865.1,231,4,240,1,WY Elkhart Park G.S.
USS0009F24S,USS0009F24S-240,USS0009F24S-1,2910.8,231,4,240,1,WY Kirwin
USS0009F25S,USS0009F25S-240,USS0009F25S-1,2935.2,231,4,240,1,WY Cold Springs
USS0009F27S,USS0009F27S-240,USS0009F27S-1,2627.4,231,4,240,1,WY St. Lawrence Alt
USS0009F28S,USS0009F28S-240,USS0009F28S-1,2993.1,231,4,240,1,WY Gunsight Pass
USS0009G03S,USS0009G03S-240,USS0009G03S-1,3078.5,231,4,240,1,WY Hobbs Park
USS0009G06S,USS0009G06S-240,USS0009G06S-1,2743.2,231,4,240,1,WY Larsen Creek
USS0009G09S,USS0009G09S-240,USS0009G09S-1,2767.6,231,4,240,1,WY Big Sandy Opening
USS0009G11S,USS0009G11S-240,USS0009G11S-1,2852.9,231,4,240,1,WY Pocket Creek
USS0009J01S,USS0009J01S-240,USS0009J01S-1,2659.1,231,4,240,1,UT King's Cabin
USS0009J05S,USS0009J05S-240,USS0009J05S-1,2898.6,231,4,240,1,UT Mosby Mtn.
USS0009J08S,USS0009J08S-240,USS0009J08S-1,2787.4,231,4,240,1,UT Hickerson Park
USS0009J16S,USS0009J16S-240,USS0009J16S-1,2901.1,231,4,240,1,UT Trout Creek
USS0009K01S,USS0009K01S-240,USS0009K01S-1,2530.1,231,4,240,1,UT East Willow Creek
USS0009L01S,USS0009L01S-240,USS0009L01S-1,2689.9,231,4,240,1,UT Lasal Mountain-Lower
USS0009L03S,USS0009L03S-240,USS0009L03S-1,2913.9,231,4,240,1,UT Lasal Mountain
USS0009M01S,USS0009M01S-240,USS0009M01S-1,2742.6,231,4,240,1,UT Buckboard Flat
USS0009M02S,USS0009M02S-240,USS0009M02S-1,2733.4,231,4,240,1,UT Camp Jackson
USS0009N05S,USS0009N05S-240,USS0009N05S-1,2804.2,231,4,240,1,AZ Beaver Spring
USS0009S01S,USS0009S01S-240,USS0009S01S-1,2781.3,231,4,240,1,AZ Baldy
USS0009S02S,USS0009S02S-240,USS0009S02S-1,2804.2,231,4,240,1,AZ Maverick Fork
USS0009S04S,USS0009S04S-240,USS0009S04S-1,2590.8,231,4,240,1,AZ Nutrioso
USS0009S06S,USS0009S06S-240,USS0009S06S-1,2435.4,231,4,240,1,AZ Beaver Head
USS0009S07S,USS0009S07S-240,USS0009S07S-1,2560.3,231,4,240,1,AZ Coronado Trail
USS0009S11S,USS0009S11S-240,USS0009S11S-1,2749.3,231,4,240,1,AZ Hannagan Meadows
USS0009S18S,USS0009S18S-240,USS0009S18S-1,2392.7,231,4,240,1,AZ Wildcat
USS0010C03S,USS0010C03S-240,USS0010C03S-1,1981.2,231,4,240,1,MT Porcupine
USS0010C06S,USS0010C06S-240,USS0010C06S-1,2468.9,231,4,240,1,MT Spur Park
USS0010C08S,USS0010C08S-240,USS0010C08S-1,2468.9,231,4,240,1,MT S Fork Shields
USS0010C09S,USS0010C09S-240,USS0010C09S-1,1966,231,4,240,1,MT Deadman Creek
USS0010C15S,USS0010C15S-240,USS0010C15S-1,2316.5,231,4,240,1,MT Daisy Peak
USS0010C22S,USS0010C22S-240,USS0010C22S-1,2258.6,231,4,240,1,MT Onion Park
USS0010C23S,USS0010C23S-240,USS0010C23S-1,1996.4,231,4,240,1,MT Stringer Creek
USS0010C27S,USS0010C27S-240,USS0010C27S-1,2316.5,231,4,240,1,MT Elk Peak
USS0010D07S,USS0010D07S-240,USS0010D07S-1,2240.3,231,4,240,1,MT Northeast Entrance
USS0010D10S,USS0010D10S-240,USS0010D10S-1,1996.4,231,4,240,1,MT Sacajawea
USS0010D12S,USS0010D12S-240,USS0010D12S-1,2697.5,231,4,240,1,MT Monument Peak
USS0010D13S,USS0010D13S-240,USS0010D13S-1,2090.9,231,4,240,1,MT Lick Creek
USS0010D16S,USS0010D16S-240,USS0010D16S-1,2468.9,231,4,240,1,MT Shower Falls
USS0010D24S,USS0010D24S-240,USS0010D24S-1,2691.4,231,4,240,1,MT Placer Basin
USS0010D31S,USS0010D31S-240,USS0010D31S-1,2033,231,4,240,1,MT Box Canyon
USS0010D35S,USS0010D35S-240,USS0010D35S-1,2231.1,231,4,240,1,MT Brackett Creek
USS0010D39S,USS0010D39S-240,USS0010D39S-1,1930.9,231,4,240,1,MT East Boulder Mine
USS0010E03S,USS0010E03S-240,USS0010E03S-1,2398.8,231,4,240,1,WY Canyon
USS0010E06S,USS0010E06S-240,USS0010E06S-1,2566.4,231,4,240,1,WY Sylvan Lake
USS0010E07S,USS0010E07S-240,USS0010E07S-1,2432.3,231,4,240,1,WY Thumb Divide
USS0010E09S,USS0010E09S-240,USS0010E09S-1,2392.7,231,4,240,1,WY Lewis Lake Divide
USS0010E12S,USS0010E12S-240,USS0010E12S-1,2109.2,231,4,240,1,WY Snake River Station
USS0010E15S,USS0010E15S-240,USS0010E15S-1,2214.4,231,4,240,1,WY Grassy Lake
USS0010E17S,USS0010E17S-240,USS0010E17S-1,2816.4,231,4,240,1,WY Two Ocean Plateau
USS0010E20S,USS0010E20S-240,USS0010E20S-1,2170.2,231,4,240,1,WY Sylvan Road
USS0010F02S,USS0010F02S-240,USS0010F02S-1,2142.7,231,4,240,1,WY Base Camp
USS0010F09S,USS0010F09S-240,USS0010F09S-1,2920,231,4,240,1,WY Togwotee Pass
USS0010F15S,USS0010F15S-240,USS0010F15S-1,2359.2,231,4,240,1,WY Kendall R.S.
USS0010F16S,USS0010F16S-240,USS0010F16S-1,2511.6,231,4,240,1,WY Loomis Park
USS0010F17S,USS0010F17S-240,USS0010F17S-1,2417.1,231,4,240,1,WY East Rim Divide
USS0010F19S,USS0010F19S-240,USS0010F19S-1,2667,231,4,240,1,WY Gros Ventre Summit
USS0010F23S,USS0010F23S-240,USS0010F23S-1,2499.4,231,4,240,1,WY Phillips Bench
USS0010F29S,USS0010F29S-240,USS0010F29S-1,2063.5,231,4,240,1,WY Granite Creek
USS0010F30S,USS0010F30S-240,USS0010F30S-1,2822.4,231,4,240,1,WY Grand Targhee
USS0010G02S,USS0010G02S-240,USS0010G02S-1,2636.5,231,4,240,1,WY Blind Bull Sum
USS0010G08S,USS0010G08S-240,USS0010G08S-1,2365.2,231,4,240,1,WY Salt River Summit
USS0010G12S,USS0010G12S-240,USS0010G12S-1,2493.3,231,4,240,1,WY Kelley R.S.
USS0010G13S,USS0010G13S-240,USS0010G13S-1,2456.7,231,4,240,1,WY Snider Basin
USS0010G15S,USS0010G15S-240,USS0010G15S-1,2590.8,231,4,240,1,WY Triple Peak
USS0010G20S,USS0010G20S-240,USS0010G20S-1,2743.2,231,4,240,1,WY Spring Creek Divide
USS0010G22S,USS0010G22S-240,USS0010G22S-1,2872.7,231,4,240,1,WY Indian Creek
USS0010G23S,USS0010G23S-240,USS0010G23S-1,2554.2,231,4,240,1,WY Willow Creek
USS0010G24S,USS0010G24S-240,USS0010G24S-1,2389.6,231,4,240,1,WY Hams Fork
USS0010G25S,USS0010G25S-240,USS0010G25S-1,2337.8,231,4,240,1,WY Cottonwood Creek
USS0010J01S,USS0010J01S-240,USS0010J01S-1,2788.9,231,4,240,1,UT Hole-in-Rock
USS0010J04S,USS0010J04S-240,USS0010J04S-1,2901.4,231,4,240,1,UT Hewinta
USS0010J06S,USS0010J06S-240,USS0010J06S-1,2438.4,231,4,240,1,UT Burts Miller Ranch
USS0010J10S,USS0010J10S-240,USS0010J10S-1,3174.5,231,4,240,1,UT Lakefork #1
USS0010J12S,USS0010J12S-240,USS0010J12S-1,2579.8,231,4,240,1,UT Lakefork #3
USS0010J17S,USS0010J17S-240,USS0010J17S-1,2675.2,231,4,240,1,UT Bear River RS
USS0010J18S,USS0010J18S-240,USS0010J18S-1,2404.6,231,4,240,1,UT Rock Creek
USS0010J20S,USS0010J20S-240,USS0010J20S-1,3109,231,4,240,1,UT Steel Creek Park
USS0010J21S,USS0010J21S-240,USS0010J21S-1,2852.9,231,4,240,1,UT EF Blacks Fork GS
USS0010J22S,USS0010J22S-240,USS0010J22S-1,2703.6,231,4,240,1,UT Blacks Fork Jct
USS0010J23S,USS0010J23S-240,USS0010J23S-1,2956.6,231,4,240,1,UT Buck Pasture
USS0010J25S,USS0010J25S-240,USS0010J25S-1,3342.4,231,4,240,1,UT Lakefork Basin
USS0010J26S,USS0010J26S-240,USS0010J26S-1,3334.5,231,4,240,1,UT Five Points Lake
USS0010J30S,USS0010J30S-240,USS0010J30S-1,3230.9,231,4,240,1,UT Brown Duck
USS0010J35S,USS0010J35S-240,USS0010J35S-1,2790.7,231,4,240,1,UT Lily Lake
USS0010J43S,USS0010J43S-240,USS0010J43S-1,3228.4,231,4,240,1,UT Chepeta
USS0010J44S,USS0010J44S-240,USS0010J44S-1,2807.8,231,4,240,1,UT Hayden Fork
USS0010J52S,USS0010J52S-240,USS0010J52S-1,3045.6,231,4,240,1,UT Trial Lake
USS0010J55S,USS0010J55S-240,USS0010J55S-1,3119.6,231,4,240,1,UT Spirit Lk
USS0010K01S,USS0010K01S-240,USS0010K01S-1,2796.5,231,4,240,1,UT Indian Canyon
USS0010K02S,USS0010K02S-240,USS0010K02S-1,2633.8,231,4,240,1,UT White River #1
USS0010k05s,USS0010k05s-240,USS0010k05s-1,2486.9,231,4,240,1,UT Corral
USS0010K06S,USS0010K06S-240,USS0010K06S-1,2662.7,231,4,240,1,UT Timberline
USS0010M01S,USS0010M01S-240,USS0010M01S-1,2956.6,231,4,240,1,UT Lonesome Beaver
USS0010R04S,USS0010R04S-240,USS0010R04S-1,2328.7,231,4,240,1,AZ Heber
USS0010S01S,USS0010S01S-240,USS0010S01S-1,2103.1,231,4,240,1,AZ Workman Creek
USS0011C01S,USS0011C01S-240,USS0011C01S-1,2423.2,231,4,240,1,MT Boulder Mountain
USS0011C02S,USS0011C02S-240,USS0011C02S-1,2026.9,231,4,240,1,MT Pickfoot Creek
USS0011C04S,USS0011C04S-240,USS0011C04S-1,2097,231,4,240,1,MT Tizer Basin
USS0011D08S,USS0011D08S-240,USS0011D08S-1,2621.3,231,4,240,1,MT Clover Meadow
USS0011D11S,USS0011D11S-240,USS0011D11S-1,2407.9,231,4,240,1,MT Lower Twin
USS0011D19S,USS0011D19S-240,USS0011D19S-1,2706.6,231,4,240,1,MT Lone Mountain
USS0011D28S,USS0011D28S-240,USS0011D28S-1,2529.8,231,4,240,1,MT Albro Lake
USS0011E03S,USS0011E03S-240,USS0011E03S-1,2255.5,231,4,240,1,MT Lakeview Ridge
USS0011E07S,USS0011E07S-240,USS0011E07S-1,2042.2,231,4,240,1,MT West Yellowstone
USS0011E10S,USS0011E10S-240,USS0011E10S-1,1917.2,231,4,240,1,ID Island Park
USS0011E24S,USS0011E24S-240,USS0011E24S-1,2438.4,231,4,240,1,MT Tepee Creek
USS0011E29S,USS0011E29S-240,USS0011E29S-1,2743.2,231,4,240,1,MT Carrot Basin
USS0011E30S,USS0011E30S-240,USS0011E30S-1,2072.6,231,4,240,1,MT Whiskey Creek
USS0011E31S,USS0011E31S-240,USS0011E31S-1,2362.2,231,4,240,1,MT Madison Plateau
USS0011E35S,USS0011E35S-240,USS0011E35S-1,2490.2,231,4,240,1,MT Black Bear
USS0011E36S,USS0011E36S-240,USS0011E36S-1,2350,231,4,240,1,ID White Elephant
USS0011E37S,USS0011E37S-240,USS0011E37S-1,2090.9,231,4,240,1,ID Crab Creek
USS0011E38S,USS0011E38S-240,USS0011E38S-1,2392.7,231,4,240,1,MT Beaver Creek
USS0011E39S,USS0011E39S-240,USS0011E39S-1,2133.6,231,4,240,1,MT Short Creek
USS0011F02S,USS0011F02S-240,USS0011F02S-1,2048.3,231,4,240,1,ID Pine Creek Pass
USS0011F11S,USS0011F11S-240,USS0011F11S-1,2002.5,231,4,240,1,ID Sheep Mtn.
USS0011G01S,USS0011G01S-240,USS0011G01S-1,2072.6,231,4,240,1,ID Somsen Ranch
USS0011G05S,USS0011G05S-240,USS0011G05S-1,2202.2,231,4,240,1,ID Slug Creek Divide
USS0011G06S,USS0011G06S-240,USS0011G06S-1,2252.5,231,4,240,1,ID Emigrant Summit
USS0011G30S,USS0011G30S-240,USS0011G30S-1,2392.7,231,4,240,1,ID Sedgwick Peak
USS0011G32S,USS0011G32S-240,USS0011G32S-1,2490.2,231,4,240,1,ID Franklin Basin
USS0011G33S,USS0011G33S-240,USS0011G33S-1,2112.3,231,4,240,1,ID Giveout
USS0011H01S,USS0011H01S-240,USS0011H01S-1,2209.8,231,4,240,1,UT Klondike Narrows
USS0011H03S,USS0011H03S-240,USS0011H03S-1,1930,231,4,240,1,UT Tony Grove RS
USS0011H07S,USS0011H07S-240,USS0011H07S-1,2348.5,231,4,240,1,UT Garden City Summit
USS0011H08S,USS0011H08S-240,USS0011H08S-1,2438.4,231,4,240,1,UT Ben Lomond Peak
USS0011H21S,USS0011H21S-240,USS0011H21S-1,2487.2,231,4,240,1,UT Horse Ridge
USS0011H25S,USS0011H25S-240,USS0011H25S-1,1994.6,231,4,240,1,UT Little Bear
USS0011H30S,USS0011H30S-240,USS0011H30S-1,1776.7,231,4,240,1,UT Ben Lomond Trail
USS0011H31S,USS0011H31S-240,USS0011H31S-1,2200.7,231,4,240,1,UT Kilfoil Creek
USS0011H32S,USS0011H32S-240,USS0011H32S-1,1853.8,231,4,240,1,UT Lost Creek Resv
USS0011H36S,USS0011H36S-240,USS0011H36S-1,2582.9,231,4,240,1,UT Tony Grove Lake
USS0011H37S,USS0011H37S-240,USS0011H37S-1,2423.2,231,4,240,1,UT Bug Lake
USS0011H55S,USS0011H55S-240,USS0011H55S-1,2545.1,231,4,240,1,UT Dry Bread Pond
USS0011H57S,USS0011H57S-240,USS0011H57S-1,2731,231,4,240,1,UT Monte Cristo
USS0011H58S,USS0011H58S-240,USS0011H58S-1,2257.3,231,4,240,1,UT Temple Fork
USS0011H59S,USS0011H59S-240,USS0011H59S-1,2503.9,231,4,240,1,UT Lightning Ridge
USS0011H60S,USS0011H60S-240,USS0011H60S-1,2520.7,231,4,240,1,UT Usu Doc Daniel
USS0011J01S,USS0011J01S-240,USS0011J01S-1,2741.1,231,4,240,1,UT Chalk Creek #1
USS0011J02S,USS0011J02S-240,USS0011J02S-1,2486.6,231,4,240,1,UT Chalk Creek #2
USS0011J06S,USS0011J06S-240,USS0011J06S-1,2590.8,231,4,240,1,UT Redden Mine Lwr
USS0011J08S,USS0011J08S-240,USS0011J08S-1,2475.9,231,4,240,1,UT Strawberry Divide
USS0011J11S,USS0011J11S-240,USS0011J11S-1,2438.4,231,4,240,1,UT Farmington
USS0011J12S,USS0011J12S-240,USS0011J12S-1,2066.2,231,4,240,1,UT Farmington Lower
USS0011J21S,USS0011J21S-240,USS0011J21S-1,2481.1,231,4,240,1,UT Timpanogos Divide
USS0011J22S,USS0011J22S-240,USS0011J22S-1,2255.2,231,4,240,1,UT Hobble Creek
USS0011J23S,USS0011J23S-240,USS0011J23S-1,2449.7,231,4,240,1,UT Daniels-Strawberry
USS0011J32S,USS0011J32S-240,USS0011J32S-1,2438.4,231,4,240,1,UT Currant Creek
USS0011J37S,USS0011J37S-240,USS0011J37S-1,2209.8,231,4,240,1,UT Hardscrabble
USS0011J42S,USS0011J42S-240,USS0011J42S-1,2938.3,231,4,240,1,UT Snowbird
USS0011J46S,USS0011J46S-240,USS0011J46S-1,2523.7,231,4,240,1,UT Beaver Divide
USS0011J52S,USS0011J52S-240,USS0011J52S-1,2286,231,4,240,1,UT Parley's Summit
USS0011J53S,USS0011J53S-240,USS0011J53S-1,2316.5,231,4,240,1,UT Smith & Morehouse
USS0011J56S,USS0011J56S-240,USS0011J56S-1,2813.3,231,4,240,1,UT Thaynes Canyon
USS0011J57S,USS0011J57S-240,USS0011J57S-1,2667,231,4,240,1,UT Brighton
USS0011J64S,USS0011J64S-240,USS0011J64S-1,2499.4,231,4,240,1,UT Lookout Peak
USS0011J65S,USS0011J65S-240,USS0011J65S-1,2733.1,231,4,240,1,UT Mill-D North
USS0011J68S,USS0011J68S-240,USS0011J68S-1,2359.2,231,4,240,1,UT Parrish Creek
USS0011J69S,USS0011J69S-240,USS0011J69S-1,2042.2,231,4,240,1,UT Louis Meadow
USS0011J70S,USS0011J70S-240,USS0011J70S-1,2369.5,231,4,240,1,UT Cascade Mountain
USS0011K03S,USS0011K03S-240,USS0011K03S-1,2660,231,4,240,1,UT Mammoth-Cottonwood
USS0011K05S,USS0011K05S-240,USS0011K05S-1,2943.5,231,4,240,1,UT Huntington Horse
USS0011K09S,USS0011K09S-240,USS0011K09S-1,3020.6,231,4,240,1,UT Seeley Creek
USS0011K10S,USS0011K10S-240,USS0011K10S-1,2980.9,231,4,240,1,UT GBRC Meadows
USS0011K11S,USS0011K11S-240,USS0011K11S-1,2603.3,231,4,240,1,UT GBRC HQ
USS0011K12S,USS0011K12S-240,USS0011K12S-1,2893.8,231,4,240,1,UT Mt Baldy
USS0011K13S,USS0011K13S-240,USS0011K13S-1,2435.4,231,4,240,1,UT Beaver Dams
USS0011K15S,USS0011K15S-240,USS0011K15S-1,2798.7,231,4,240,1,UT Dill's Camp
USS0011K21S,USS0011K21S-240,USS0011K21S-1,2715.2,231,4,240,1,UT Clear Creek #1
USS0011K22S,USS0011K22S-240,USS0011K22S-1,2334.5,231,4,240,1,UT Clear Creek #2
USS0011K28S,USS0011K28S-240,USS0011K28S-1,2745.9,231,4,240,1,UT Red Pine Ridge
USS0011K29S,USS0011K29S-240,USS0011K29S-1,2646,231,4,240,1,UT Upper Joes Valley
USS0011K31S,USS0011K31S-240,USS0011K31S-1,2874.3,231,4,240,1,UT Buck Flat
USS0011K32S,USS0011K32S-240,USS0011K32S-1,2792.6,231,4,240,1,UT Wrigley Creek
USS0011K35S,USS0011K35S-240,USS0011K35S-1,2699.9,231,4,240,1,UT Thistle Flat
USS0011K36S,USS0011K36S-240,USS0011K36S-1,2197.9,231,4,240,1,UT Rees Flat
USS0011K39S,USS0011K39S-240,USS0011K39S-1,2926.1,231,4,240,1,UT Pickle Keg
USS0011K52S,USS0011K52S-240,USS0011K52S-1,2458.5,231,4,240,1,UT Payson R.S.
USS0011L01S,USS0011L01S-240,USS0011L01S-1,2951.1,231,4,240,1,UT Farnsworth Lake
USS0011L02S,USS0011L02S-240,USS0011L02S-1,2560.3,231,4,240,1,UT Gooseberry RS Up
USS0011L03S,USS0011L03S-240,USS0011L03S-1,2681.6,231,4,240,1,UT Fish Lake Utah
USS0011L04S,USS0011L04S-240,USS0011L04S-1,2884,231,4,240,1,UT Black Flat-U.M. Ck
USS0011L05S,USS0011L05S-240,USS0011L05S-1,2987,231,4,240,1,UT Donkey Reservoir
USS0011L12S,USS0011L12S-240,USS0011L12S-1,2423.2,231,4,240,1,UT Gooseberry RS
USS0011M01S,USS0011M01S-240,USS0011M01S-1,3034.9,231,4,240,1,UT Sunflower Flat
USS0011M03S,USS0011M03S-240,USS0011M03S-1,2938.3,231,4,240,1,UT Widtsoe #3
USS0011M06S,USS0011M06S-240,USS0011M06S-1,3062.9,231,4,240,1,UT Clayton Springs
USS0011P02S,USS0011P02S-240,USS0011P02S-1,2240.3,231,4,240,1,AZ Fort Valley
USS0011P08S,USS0011P08S-240,USS0011P08S-1,2965.7,231,4,240,1,AZ Snowslide Canyon
USS0011P13S,USS0011P13S-240,USS0011P13S-1,2194.6,231,4,240,1,AZ Fry
USS0011R03S,USS0011R03S-240,USS0011R03S-1,2286,231,4,240,1,AZ Mormon Mountain
USS0011R05S,USS0011R05S-240,USS0011R05S-1,2325.6,231,4,240,1,AZ Happy Jack
USS0011R06S,USS0011R06S-240,USS0011R06S-1,2225,231,4,240,1,AZ Baker Butte
USS0011R10S,USS0011R10S-240,USS0011R10S-1,2417.1,231,4,240,1,AZ Promontory
USS0011R12S,USS0011R12S-240,USS0011R12S-1,2590.8,231,4,240,1,AZ Mormon Mtn Summit
USS0011R13S,USS0011R13S-240,USS0011R13S-1,1948.6,231,4,240,1,AZ Bar M
USS0012A02S,USS0012A02S-240,USS0012A02S-1,1752.6,231,4,240,1,MT Dupuyer Creek
USS0012B12S,USS0012B12S-240,USS0012B12S-1,1950.7,231,4,240,1,MT Mount Lockhart
USS0012B13S,USS0012B13S-240,USS0012B13S-1,1706.9,231,4,240,1,MT Waldron
USS0012B14S,USS0012B14S-240,USS0012B14S-1,2118.4,231,4,240,1,MT Copper Camp
USS0012B16S,USS0012B16S-240,USS0012B16S-1,1585,231,4,240,1,MT Copper Bottom
USS0012B17S,USS0012B17S-240,USS0012B17S-1,1816.6,231,4,240,1,MT Wood Creek
USS0012C11S,USS0012C11S-240,USS0012C11S-1,2438.4,231,4,240,1,MT Rocker Peak
USS0012C13S,USS0012C13S-240,USS0012C13S-1,1975.1,231,4,240,1,MT Frohner Meadow
USS0012C22S,USS0012C22S-240,USS0012C22S-1,2139.7,231,4,240,1,MT Nevada Ridge
USS0012D09S,USS0012D09S-240,USS0012D09S-1,2188.5,231,4,240,1,MT Basin Creek
USS0012D11S,USS0012D11S-240,USS0012D11S-1,2529.8,231,4,240,1,MT Mule Creek
USS0012E07S,USS0012E07S-240,USS0012E07S-1,2377.4,231,4,240,1,MT Divide
USS0012E08S,USS0012E08S-240,USS0012E08S-1,2697.5,231,4,240,1,MT Beagle Springs
USS0012G17S,USS0012G17S-240,USS0012G17S-1,1978.2,231,4,240,1,ID Wildhorse Divide
USS0012G18S,USS0012G18S-240,USS0012G18S-1,2054.4,231,4,240,1,ID Oxford Spring
USS0012J02S,USS0012J02S-240,USS0012J02S-1,1959.9,231,4,240,1,UT Bevans Cabin
USS0012J06S,USS0012J06S-240,USS0012J06S-1,2712.7,231,4,240,1,UT Rocky Basin-Settleme
USS0012J07S,USS0012J07S-240,USS0012J07S-1,2505.8,231,4,240,1,UT Mining Fork
USS0012J09S,USS0012J09S-240,USS0012J09S-1,2161.9,231,4,240,1,UT Dry Fork
USS0012K01S,USS0012K01S-240,USS0012K01S-1,2255.8,231,4,240,1,UT Vernon Creek
USS0012K02S,USS0012K02S-240,USS0012K02S-1,2392.7,231,4,240,1,UT Oak Creek
USS0012L04S,USS0012L04S-240,USS0012L04S-1,2995.6,231,4,240,1,UT Box Creek
USS0012L05S,USS0012L05S-240,USS0012L05S-1,2775.2,231,4,240,1,UT Squaw Springs
USS0012L06S,USS0012L06S-240,USS0012L06S-1,2782.5,231,4,240,1,UT Kimberly Mine
USS0012L07S,USS0012L07S-240,USS0012L07S-1,3154.4,231,4,240,1,UT Big Flat
USS0012L12S,USS0012L12S-240,USS0012L12S-1,2652.7,231,4,240,1,UT Merchant Valley
USS0012L15S,USS0012L15S-240,USS0012L15S-1,2679.2,231,4,240,1,UT Pine Creek
USS0012L20S,USS0012L20S-240,USS0012L20S-1,2971.5,231,4,240,1,UT Jones Corral
USS0012M03S,USS0012M03S-240,USS0012M03S-1,2805.1,231,4,240,1,UT Webster Flat
USS0012M05S,USS0012M05S-240,USS0012M05S-1,2377.4,231,4,240,1,UT Harris Flat
USS0012M06S,USS0012M06S-240,USS0012M06S-1,2275,231,4,240,1,UT Long Valley Jct
USS0012M07S,USS0012M07S-240,USS0012M07S-1,2545.1,231,4,240,1,UT Panguitch Lake RS
USS0012M11S,USS0012M11S-240,USS0012M11S-1,2654.2,231,4,240,1,UT Yankee Reservoir
USS0012M13S,USS0012M13S-240,USS0012M13S-1,2920,231,4,240,1,UT Castle Valley
USS0012M14S,USS0012M14S-240,USS0012M14S-1,3039.5,231,4,240,1,UT Brian Head
USS0012M17S,USS0012M17S-240,USS0012M17S-1,2493,231,4,240,1,UT Suu Ranch
USS0012M23S,USS0012M23S-240,USS0012M23S-1,2987,231,4,240,1,UT Midway Valley
USS0012M26S,USS0012M26S-240,USS0012M26S-1,2712.7,231,4,240,1,UT Agua Canyon
USS0012P01S,USS0012P01S-240,USS0012P01S-1,2164.1,231,4,240,1,AZ Chalender
USS0012P02S,USS0012P02S-240,USS0012P02S-1,2188.5,231,4,240,1,AZ White Horse Lake
USS0013A15S,USS0013A15S-240,USS0013A15S-1,2103.1,231,4,240,1,MT Badger Pass
USS0013A19S,USS0013A19S-240,USS0013A19S-1,1920.2,231,4,240,1,MT Flattop Mtn.
USS0013A24S,USS0013A24S-240,USS0013A24S-1,1325.9,231,4,240,1,MT Emery Creek
USS0013A25S,USS0013A25S-240,USS0013A25S-1,1841,231,4,240,1,MT Noisy Basin
USS0013A26S,USS0013A26S-240,USS0013A26S-1,1807.5,231,4,240,1,MT Pike Creek
USS0013A27S,USS0013A27S-240,USS0013A27S-1,1493.5,231,4,240,1,MT Many Glacier
USS0013B07S,USS0013B07S-240,USS0013B07S-1,1929.4,231,4,240,1,MT North Fork Jocko
USS0013B22S,USS0013B22S-240,USS0013B22S-1,1447.8,231,4,240,1,MT Kraft Creek
USS0013B24S,USS0013B24S-240,USS0013B24S-1,2066.5,231,4,240,1,MT Moss Peak
USS0013B25S,USS0013B25S-240,USS0013B25S-1,1499.6,231,4,240,1,MT Bisson Creek
USS0013C01S,USS0013C01S-240,USS0013C01S-1,2255.5,231,4,240,1,MT Stuart Mountain
USS0013C03S,USS0013C03S-240,USS0013C03S-1,2209.8,231,4,240,1,MT Skalkaho Summit
USS0013C13S,USS0013C13S-240,USS0013C13S-1,2197.6,231,4,240,1,MT Black Pine
USS0013C31S,USS0013C31S-240,USS0013C31S-1,1905,231,4,240,1,MT N Fk Elk Creek
USS0013C33S,USS0013C33S-240,USS0013C33S-1,1706.9,231,4,240,1,MT Combination
USS0013C36S,USS0013C36S-240,USS0013C36S-1,2194.6,231,4,240,1,MT Peterson Meadows
USS0013C38S,USS0013C38S-240,USS0013C38S-1,1426.5,231,4,240,1,MT Lubrecht Flume
USS0013C39S,USS0013C39S-240,USS0013C39S-1,1761.7,231,4,240,1,MT Daly Creek
USS0013C43S,USS0013C43S-240,USS0013C43S-1,2377.4,231,4,240,1,MT Warm Springs
USS0013C44S,USS0013C44S-240,USS0013C44S-1,2514.6,231,4,240,1,MT Barker Lakes
USS0013D10S,USS0013D10S-240,USS0013D10S-1,2316.5,231,4,240,1,MT Bloody Dick
USS0013D16S,USS0013D16S-240,USS0013D16S-1,1889.8,231,4,240,1,ID Moose Creek
USS0013D19S,USS0013D19S-240,USS0013D19S-1,2621.3,231,4,240,1,MT Darkhorse Lake
USS0013D22S,USS0013D22S-240,USS0013D22S-1,2420.1,231,4,240,1,MT Saddle Mtn.
USS0013D26S,USS0013D26S-240,USS0013D26S-1,1959.9,231,4,240,1,MT Calvert Creek
USS0013E06S,USS0013E06S-240,USS0013E06S-1,2267.7,231,4,240,1,ID Moonshine
USS0013E16S,USS0013E16S-240,USS0013E16S-1,2603,231,4,240,1,ID Schwartz Lake
